country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
Mali,Women,Secondary,2345,27,Married,8,1,Formal employee,yes,,No,,yes,yes,No,yes,No,yes,yes,yes,,,,,,No,Radio/Television/Newspaper,,yes,,yes,,,,,yes,Yes,No,yes,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Tertiary,721,30,Married,11,1,Not employed,,,,,yes,yes,yes,No,No,No,yes,yes,,,,,,No,Public service announcement/speaker,,No,No,yes,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Primary,2468,43,Single,5,1,Not employed,,,,,yes,yes,yes,yes,No,yes,yes,yes,,,,,,No,Radio/Television/Newspaper,,No,No,No,,,,,No,Yes,No,No,,,,,,,,,,,,0,,,,No,,,,,,yes,No,,,,,yes,Live in densely populated area and children play,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,4-5,40-44,35-44,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Mali,Women,No Education,2247,30,Married,13,1,Own Account Worker,yes,,No,,yes,yes,No,No,No,No,No,yes,,,,,,No,Radio/Television/Newspaper,,yes,,No,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,No,,,,,,No,No,,,,,yes,Crime has increased,yes,No,No,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,No Education,1248,35,Married,25,1,Own Account Worker,yes,,No,,yes,yes,yes,No,No,No,No,yes,,,,,,No,Radio/Television/Newspaper,,No,,No,,,,,yes,Yes,No,yes,,,,,,,,,,,,0,,,,No,,,,,,No,No,,,,,yes,Other,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,No Education,275,45,Married,11,1,Own Account Worker,yes,,No,,yes,yes,No,No,yes,No,yes,yes,,,,,,No,Radio/Television/Newspaper,,yes,No,No,,,,,yes,Yes,No,yes,,,,,,,,,,,,0,,,,Yes,,,,,,yes,yes,,,,,No,,No,No,No,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Tertiary,956,27,Married,7,1,Not employed,,,,,yes,yes,yes,yes,No,No,yes,yes,,,,,,No,Public service announcement/speaker,,No,No,yes,,,,,No,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,yes,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,6-7,25-29,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mali,Men,Secondary,1705,35,Married,21,1,Formal employee,yes,,No,,yes,yes,yes,yes,No,No,No,yes,,,,,,No,Radio/Television/Newspaper,,yes,No,No,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,yes,No,yes,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,No Education,1185,35,Married,16,1,Not employed,,,,,yes,yes,No,yes,yes,yes,yes,yes,,,,,,No,Radio/Television/Newspaper,,No,No,No,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,yes,No,yes,yes,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,No Education,2338,20,Single,5,1,Did not work (not in the labor force),,,,,yes,yes,No,yes,No,yes,No,yes,,,,,,No,Non-governmental organization/Civil society organization,,No,No,No,,,,,No,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,4-5,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Mali,Men,No Education,1760,28,Single,7,1,Did not work (not in the labor force),,,,,yes,yes,yes,No,yes,yes,yes,yes,,,,,,yes,Radio/Television/Newspaper,,yes,No,No,,,,,yes,Yes,Yes,No,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,yes,,yes,yes,yes,yes,yes,yes,No,yes,,,,,,,,,,,,,WCARO,6-7,25-29,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Mali,Women,Secondary,805,26,Separated/Divorced,8,1,Formal employee,yes,,No,,yes,yes,No,yes,No,No,yes,yes,,,,,,No,Public service announcement/speaker,,yes,No,No,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,yes,No,No,yes,No,No,No,yes,,,,,,,,,,,,,WCARO,8 and more,25-29,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Mali,Men,Technical,1347,35,Married,36,1,Own Account Worker,No,,No,,yes,yes,yes,No,No,No,No,yes,,,,,,No,Public service announcement/speaker,,No,No,yes,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,yes,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mali,Men,Secondary,1004,27,Single,14,1,Informal/no insurance employee,yes,,No,,yes,yes,yes,No,yes,No,yes,yes,,,,,,No,Radio/Television/Newspaper,,yes,,No,,,,,yes,Yes,Yes,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,25-29,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Mali,Women,Tertiary,186,19,Single,14,1,Not employed,,,,,yes,yes,yes,No,yes,No,yes,yes,,,,,,No,Internet and social media ,,No,,No,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Mali,Men,Tertiary,410,35,Married,6,1,Formal employee,yes,,No,,,No,No,,No,No,No,yes,,,,,,No,Internet and social media ,,No,,No,,,,,yes,Yes,Yes,yes,,,,,,,,,,,,0,,,,No,,,,,,yes,No,,,,,yes,Crime has increased,No,No,No,No,No,No,yes,yes,,,,,,,,,,,,,WCARO,6-7,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Tertiary,771,30,Married,8,1,Formal employee,yes,,No,,yes,No,No,No,No,No,yes,yes,,,,,,No,Public service announcement/speaker,,yes,No,No,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Primary,2508,57,Widowed,10,1,Own Account Worker,yes,,No,,yes,yes,No,No,No,yes,yes,yes,,,,,,No,Radio/Television/Newspaper,,yes,,yes,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,yes,,yes,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,55-60,45-59,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Mali,Men,Secondary,1137,37,Married,9,1,Did not work (not in the labor force),,,,,yes,yes,yes,No,yes,No,yes,yes,,,,,,No,Public service announcement/speaker,,No,No,No,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,No,yes,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,No Education,1060,39,Married,8,1,Own Account Worker,No,,No,,No,No,yes,No,No,yes,yes,yes,,,,,,No,Public service announcement/speaker,,yes,yes,yes,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,yes,yes,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,Primary,1886,65,Married,9,1,Own Account Worker,yes,,No,,No,No,No,No,No,No,yes,yes,,,,,,No,Radio/Television/Newspaper,,yes,No,No,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,yes,No,No,No,No,yes,yes,yes,,,,,,,,,,,,,WCARO,8 and more,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Primary,72,20,Married,11,1,Did not work (not in the labor force),,,,,yes,yes,No,No,No,yes,yes,yes,,,,,,No,Radio/Television/Newspaper,,yes,No,No,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,yes,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Secondary Education or Less,1,1,1,Partnered with children,0,0,Matched (3),1
Mali,Women,Secondary,755,35,Married,11,1,Formal employee,yes,,No,,yes,yes,No,No,No,No,yes,yes,,,,,,No,Public service announcement/speaker,,No,No,No,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,yes,yes,yes,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Secondary,2001,28,Married,7,1,Formal employee,No,,No,,yes,yes,No,No,yes,No,yes,yes,,,,,,No,Public service announcement/speaker,,No,No,No,,,,,yes,Yes,Yes,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,yes,,,,,,,,,,,,,WCARO,6-7,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,Tertiary,1412,64,Married,9,1,Employer,No,,No,,No,No,No,No,No,No,yes,yes,,,,,,No,Radio/Television/Newspaper,,No,,No,,,,,yes,Yes,No,yes,,,,,,,,,,,,0,,,,No,,,,,,yes,No,,,,,yes,Other,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,>=60,>60,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mali,Men,Tertiary,264,35,Married,15,1,Informal/no insurance employee,yes,,No,,No,,yes,No,,No,No,yes,,,,,,No,Internet and social media ,,No,,No,,,,,No,No,No,yes,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mali,Men,No Education,1722,80,Married,29,1,Did not work (not in the labor force),,,,,yes,yes,yes,No,yes,No,yes,yes,,,,,,No,Public service announcement/speaker,,yes,,No,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,yes,No,No,yes,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Primary,1472,25,Married,12,1,Did not work (not in the labor force),,,,,yes,yes,No,No,No,yes,No,yes,,,,,,No,Radio/Television/Newspaper,,No,No,No,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,Technical,1708,36,Married,6,1,Did not work (not in the labor force),,,,,No,yes,,No,No,No,No,No,,,,,,No,Non-governmental organization/Civil society organization,,No,No,No,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,yes,No,No,yes,No,No,,,,,,,,,,,,,WCARO,6-7,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Secondary,169,40,Married,7,1,Own Account Worker,,,yes,,No,No,No,No,No,yes,yes,yes,,,,,,No,Public service announcement/speaker,,yes,,No,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,yes,yes,yes,,,,,,,,,,,,,WCARO,6-7,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Tertiary,719,23,Married,9,1,Not employed,,,,,yes,yes,yes,No,No,No,yes,yes,,,,,,No,Public service announcement/speaker,,yes,No,No,,,,,No,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Tertiary Education and More,0,0,1,Partnered with children,0,0,Matched (3),1
Mali,Men,Technical,546,45,Married,41,1,Own Account Worker,yes,,No,,yes,yes,yes,yes,yes,No,yes,yes,,,,,,No,Internet and social media ,,yes,No,No,,,,,yes,No,No,yes,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,45-49,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Secondary,1471,45,Married,10,1,Did not work (not in the labor force),,,,,yes,yes,No,No,yes,No,yes,yes,,,,,,No,Radio/Television/Newspaper,,No,No,No,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,yes,,No,No,No,yes,yes,No,No,No,,,,,,,,,,,,,WCARO,8 and more,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Tertiary,1908,25,Single,7,0,Not employed,,,,,yes,No,No,No,No,No,No,yes,,,,,,No,Public service announcement/speaker,,No,No,No,,,,,yes,Yes,No,yes,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,yes,No,No,No,No,,,,,,,,,,,,,WCARO,6-7,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Mali,Women,Primary,582,62,Widowed,10,1,Employer,yes,,No,,yes,yes,No,No,yes,No,yes,yes,,,,,,No,Radio/Television/Newspaper,,yes,yes,yes,,,,,yes,Yes,Yes,yes,,,,,,,,,,,,0,,,,Yes,,,,,,yes,yes,,,,,No,,No,No,No,yes,No,yes,yes,No,,,,,,,,,,,,,WCARO,8 and more,>=60,>60,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Mali,Men,Technical,1098,20,Married,9,1,Own Account Worker,yes,,No,,yes,yes,yes,No,No,yes,No,yes,,,,,,No,Non-governmental organization/Civil society organization,,yes,No,No,,,,,yes,No,Yes,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,yes,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Tertiary Education and More,0,0,1,Partnered with children,0,0,Matched (3),1
Mali,Women,Secondary,644,51,Married,5,1,Not employed,,,,,yes,No,No,No,No,No,yes,yes,,,,,,No,Non-governmental organization/Civil society organization,,No,No,No,,,,,No,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,4-5,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,No Education,1740,36,Married,15,1,Own Account Worker,yes,,No,,yes,yes,yes,No,yes,No,yes,yes,,,,,,No,Radio/Television/Newspaper,,yes,No,No,,,,,yes,No,Yes,No,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,,,yes,yes,No,yes,No,yes,yes,yes,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Tertiary,860,30,Married,8,1,Not employed,,,,,yes,yes,No,yes,yes,yes,yes,yes,,,,,,yes,Public service announcement/speaker,,yes,yes,yes,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
Mali,Women,No Education,2207,48,Married,26,1,Did not work (not in the labor force),,,,,No,No,yes,No,No,No,No,yes,,,,,,No,Public service announcement/speaker,,No,No,No,,,,,yes,Yes,No,yes,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Tertiary,485,20,Single,11,1,Not employed,,,,,No,No,,No,No,No,No,No,,,,,,No,Internet and social media ,,No,No,No,,,,,No,,No,yes,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,0,0,Matched (3),1
Mali,Women,Primary,1926,45,Married,10,1,Did not work (not in the labor force),,,,,yes,yes,No,No,No,No,yes,yes,,,,,,No,Radio/Television/Newspaper,,No,,No,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,No Education,1356,25,Married,11,1,Own Account Worker,yes,,No,,yes,No,No,No,No,No,No,yes,,,,,,No,Public service announcement/speaker,,yes,,No,,,,,No,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,yes,yes,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,No Education,1015,47,Married,27,1,Did not work (not in the labor force),,,,,yes,yes,No,No,No,No,No,yes,,,,,,No,Non-governmental organization/Civil society organization,,No,yes,yes,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,No,,,,,,yes,No,,,,,No,Crime has increased,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,Primary,558,30,Single,16,1,Own Account Worker,yes,,No,,yes,yes,No,No,No,No,yes,yes,,,,,,No,Internet and social media ,,yes,,No,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,30-34,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Mali,Men,Tertiary,1416,28,Single,1,0,Formal employee,yes,,No,,No,No,No,No,No,No,yes,yes,,,,,,No,Internet and social media ,,yes,,No,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,1,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
Mali,Men,No Education,1627,50,Married,20,1,Own Account Worker,No,,No,,yes,yes,yes,yes,No,yes,yes,yes,,,,,,No,Radio/Television/Newspaper,,No,No,yes,,,,,yes,Yes,Yes,yes,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Primary,2289,18,Single,10,1,Not employed,,,,,yes,yes,yes,No,No,yes,yes,yes,,,,,,No,Public service announcement/speaker,,yes,,yes,,,,,yes,Yes,Yes,yes,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
Mali,Men,No Education,1636,35,Married,12,1,Own Account Worker,yes,,No,,yes,yes,yes,yes,No,yes,No,yes,,,,,,No,Public service announcement/speaker,,No,,No,,,,,No,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,yes,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,No Education,1902,65,Married,13,1,Own Account Worker,No,,No,,yes,yes,No,No,No,yes,No,yes,,,,,,yes,Public service announcement/speaker,,No,No,yes,,,,,No,No,No,No,,,,,,,,,,,,0,,,,No,,,,,,yes,No,,,,,No,Other,yes,No,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,Secondary,1516,63,Married,15,1,Not employed,,,,,yes,yes,yes,No,No,No,yes,yes,,,,,,No,Radio/Television/Newspaper,,No,,No,,,,,No,No,Yes,yes,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,yes,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,No Education,1357,38,Married,10,1,Not employed,,,,,No,yes,No,No,No,yes,yes,yes,,,,,,No,Non-governmental organization/Civil society organization,,No,,No,,,,,No,Yes,Yes,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,yes,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,Secondary,1679,25,Married,8,1,Own Account Worker,yes,,No,,yes,yes,No,No,No,No,No,yes,,,,,,yes,Radio/Television/Newspaper,,yes,,No,,,,,yes,Yes,Yes,No,,,,,,,,,,,,0,,,,Yes,,,,,,yes,No,,,,,No,,No,No,No,yes,No,yes,yes,yes,,,,,,,,,,,,,WCARO,8 and more,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Primary,1563,25,Married,21,1,Did not work (not in the labor force),,,,,yes,No,yes,No,No,yes,No,yes,,,,,,No,Public service announcement/speaker,,No,No,No,,,,,yes,Yes,No,yes,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,No Education,2232,40,Married,29,1,Own Account Worker,yes,,No,,yes,yes,yes,yes,No,No,No,yes,,,,,,No,Public service announcement/speaker,,yes,,No,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Men,No Education,576,35,Married,26,1,Not employed,,,,,yes,yes,yes,No,yes,yes,yes,yes,,,,,,No,Public service announcement/speaker,,No,No,No,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,yes,,No,No,No,No,No,yes,No,No,,,,,,,,,,,,,WCARO,8 and more,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Secondary,857,62,Married,7,1,Did not work (not in the labor force),,,,,yes,yes,yes,No,yes,No,yes,yes,,,,,,No,Public service announcement/speaker,,No,No,No,,,,,yes,Yes,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,6-7,>=60,>60,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Primary,2428,50,Widowed,8,1,Formal employee,yes,,No,,yes,yes,No,No,No,No,yes,yes,,,,,,No,"Community, including family and friends",,yes,No,No,,,,,yes,Yes,No,yes,,,,,,,,,,,,0,,,,No,,,,,,yes,No,,,,,yes,Other,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,50-54,45-59,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
Mali,Women,No Education,1951,40,Married,16,1,Informal/no insurance employee,yes,,No,,yes,yes,yes,No,No,yes,yes,yes,,,,,,No,Radio/Television/Newspaper,,No,No,yes,,,,,yes,No,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,yes,No,yes,No,yes,No,No,yes,,,,,,,,,,,,,WCARO,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,No Education,540,40,Married,8,1,Own Account Worker,,,yes,,yes,No,No,No,No,No,No,yes,,,,,,No,Public service announcement/speaker,,yes,No,No,,,,,yes,,No,yes,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,No Education,2405,40,Married,14,1,Own Account Worker,yes,,No,,yes,yes,No,No,No,No,yes,yes,,,,,,No,Radio/Television/Newspaper,,No,,yes,,,,,No,,No,No,,,,,,,,,,,,0,,,,Yes,,,,,,No,No,,,,,No,,No,No,No,No,No,No,No,No,,,,,,,,,,,,,WCARO,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
Mali,Women,Primary,837,43,Married,9,1,Own Account Worker,yes,,No,,yes,yes,No,No,No,yes,yes,yes,,,,,,No,Radio/Television/Newspaper,,No,No,No,,,,,No,Yes,No,No,,,,,,,,,,,,0,,,,No,,,,,,yes,No,,,,,No,I am stigmatized for having been infected with COVID-19,No,No,No,No,yes,No,No,No,,,,,,,,,,,,,WCARO,8 and more,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
