country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,country1,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,check,id5,m,main_source_info,ill,mental_health_ind,mental_health_hh,worried_cause_1,worried_cause_2,worried_cause_3,worried_cause_4,worried_cause_5,worried_cause_6,worried_cause_7,worried_cause_8,worried_cause_9,worried_cause_10,health_insurance,healthcare_services,seek_health,access_healthcare,HC_unable_access_1,HC_unable_access_2,HC_unable_access_3,HC_unable_access_4,HC_unable_access_5,HC_unable_access_6,HC_unable_access_7,HC_unable_access_8,HC_unable_access_9,HC_unable_access_10,alternative_HC_1,alternative_HC_2,alternative_HC_3,alternative_HC_4,alternative_HC_5,alternative_HC_6,alternative_HC_7,safety_comm,exp_violence,exp_discrim,change_discrim,safety_home,reason_less_safe_1,reason_less_safe_2,reason_less_safe_3,reason_less_safe_4,reason_less_safe_5,reason_less_safe_6,reason_less_safe_7,reason_less_safe_8,reason_less_safe_9,reason_less_safe_10,reason_less_safe_11,GBV_frequency,know_harrass,know_physical,know_FGM,know_sexual,know_resources,know_online,know_emotional,know_communicate,know_child_marriage,know_dont_know,recent_kind,perp_spouse,perp_other_fam,perp_friend,perp_colleague,perp_boss,perp_client,perp_teacher,perp_neigh,perp_healthw,perp_comm_lead,perp_rel_lead,perp_security,perp_other,help_family,help_friend,help_colleague,help_client,help_teacher,help_police,help_health,help_helpline,help_social,help_non,help_neighbour,help_religious,help_online,help_other,help_no,help_don,help_refused,seek_help,where_friendly,where_family,where_rel_leader,where_centres,where_comm_lead,where_friends,where_helpline,where_police,where_health,where_cso,where_other,info_prevention,info_shelter_food,info_talk,info_psychosocial,info_insurance,info_protection,info_police,info_medical,info_financial,info_legal,info_onestop,info_other,need_health,need_food,need_water,need_hygiene,need_shelter,need_tenure,need_education,need_income,need_safety,need_other,id2,n,id4,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
Ethiopia,Men,Primary,,35,Married,1,0,Retired/Pension,,,No,,,,,,,,,,yes,yes,No,yes,,No,Radio/Television/Newspaper,,No,,No,No,,,No,yes,Yes,,No,yes,,,0,yes,0,,,,,,1,Urban,,,No,,0,0,1,,yes,,Yes,No,No,,,,,,,,,,,,,No,1165,12,Retired/Pension,1,,yes,,Nonmissing conflict (5),1-55-2,,Radio/Television/Newspaper,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,Yes,No,No,No,No,No,No,Feel safer,No,Yes,"Yes, it decreased",The same feeling of safety,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,12-1-35-.-.-1,1,1-35-.,0,A lot,"Yes, increased",,ESA,1,35-39,35-44,Secondary Education or Less,0,0,0,Partnered without children,1,1,Matched (3),0
Ethiopia,Women,Secondary,,32,Married,5,1,Formal employee,yes,,No,,yes,yes,yes,No,yes,yes,yes,No,yes,No,No,No,,No,Radio/Television/Newspaper,,No,,,No,,,No,yes,No,,No,No,,,2,yes,1,No,,,,,1,Urban,,,Yes,,0,0,1,,yes,,Yes,Yes,Yes,,,,,,,,,,,,,Yes,1275,12,Formal employee,1,,yes,,Nonmissing conflict (5),0-30-4,,Radio/Television/Newspaper,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,,,,,,,,,,,,,,No,No,No,No,No,Yes,No,Feel less safe,No,No,"Yes, it decreased",Feel less safe,No,Yes,No,No,No,No,No,No,No,No,No,Happens very often,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,12-0-32-3-2-6,6,0-32-3,0,A lot,"Yes, increased",,ESA,4-5,30-34,25-34,Secondary Education or Less,0,1,0,Partnered with children,1,1,Matched (3),1
Ethiopia,Women,Secondary,,51,Married,5,1,Formal employee,No,,No,,yes,yes,yes,yes,yes,yes,yes,yes,yes,No,No,No,,No,Radio/Television/Newspaper,,No,,No,No,,,No,yes,No,,No,No,,,2,No,0,,,,,,2,Urban,,,No,,0,0,1,,No,,Yes,No,No,,,,,,,,,,,,,No,534,12,Formal employee,1,,No,,Nonmissing conflict (5),1-40-4,,Radio/Television/Newspaper,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,No,No,Yes,No,No,No,No,Feel safer,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,12-0-51-3-2-3,3,0-51-3,0,A lot,"Yes, increased",,ESA,4-5,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,1,1,Matched (3),1
Ethiopia,Women,Technical,,53,Single,1,0,Other,,,,,yes,yes,yes,yes,yes,yes,yes,No,yes,No,No,No,,No,Radio/Television/Newspaper,,No,,No,yes,,,No,No,No,,No,No,,,0,yes,0,No,,,,,1,Urban,,,,,0,0,,,yes,,Yes,Yes,Yes,,,,,,,,,,,,,No,1497,12,,,,No,,Nonmissing conflict (5),0-54-4,,Radio/Television/Newspaper,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,No,No,No,No,No,No,Yes,The same feeling,No,No,,,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,12-0-53-5-1-1,1,0-53-5,0,,,,ESA,1,50-54,45-59,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Ethiopia,Men,Primary,,54,Married,7,1,Other,,,,,yes,yes,yes,yes,yes,yes,yes,No,No,No,No,No,,No,Radio/Television/Newspaper,,No,,No,No,,,No,No,No,,No,No,,,4,No,2,No,,,,,1,Urban,,,Yes,,0,0,,,yes,,Yes,Yes,Yes,,,,,,,,,,,,,No,806,12,,,,No,,Nonmissing conflict (5),0-31-3,,Radio/Television/Newspaper,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,Didn’t need any healthcare services,,,,,,,,,,,No,No,No,No,No,No,No,The same feeling,No,No,"No, it didn’t change",Feel less safe,No,Yes,No,No,No,No,No,No,No,No,No,,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,12-1-54-2-2-1,1,1-54-2,0,A lot,"Yes, increased",,ESA,6-7,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,1,1,Matched (3),0
Ethiopia,Men,Tertiary,,29,Single,1,0,Formal employee,yes,,No,,yes,,,yes,,yes,,,No,No,No,No,,No,Radio/Television/Newspaper,,yes,,No,yes,,,No,yes,Yes,,No,No,,,0,yes,0,,,,,,1,Urban,,,No,,0,0,0,,yes,,No,,,,,,,,,,,,,,,Yes,2070,12,Formal employee,1,,No,,Nonmissing conflict (5),1-35-4,,Radio/Television/Newspaper,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,No,No,No,No,No,No,No,Feel less safe,Yes,Yes,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens sometimes,No,No,No,No,Yes,No,Yes,No,No,,Emotionally abuse,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,12-1-29-4-1-6,6,1-29-4,1,A lot,"Yes, increased",No,ESA,1,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Ethiopia,Men,Tertiary,,44,Married,6,1,Formal employee,yes,,No,,No,,No,No,,yes,,No,No,No,No,No,yes,No,Radio/Television/Newspaper,,No,,No,No,,,yes,yes,No,,No,No,,,3,yes,0,No,,,,,1,Urban,,,Yes,,0,0,1,,yes,,Yes,,Yes,,,,,,,,,,,,,No,1004,12,Formal employee,1,,No,,Nonmissing conflict (5),0-25-4,,Radio/Television/Newspaper,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,,No,"Yes, we tried; able to access",,,,,,,,,,,No,No,No,No,No,No,No,The same feeling,No,No,"Yes, it decreased",Feel less safe,No,Yes,Yes,No,No,No,Yes,No,No,No,No,Happens very often,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,12-1-44-4-2-6,6,1-44-4,0,A little bit,"Yes, decreased",,ESA,6-7,40-44,35-44,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Ethiopia,Men,Secondary,,22,Single,1,0,Did not work (not in the labor force),,,,,yes,yes,yes,yes,yes,yes,yes,No,No,yes,yes,No,,No,"Community, including family and friends",,No,,No,yes,,,No,No,No,,No,No,,,0,yes,3,yes,,,,,1,Urban,,,No,,0,0,,,yes,,Yes,No,No,,,,,,,,,,,,,No,942,12,,,,yes,,Nonmissing conflict (5),0-20-2,,"Community,family and friends",No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,,No,Didn’t need any healthcare services,,,,,,,,,,,No,No,No,No,No,No,Yes,The same feeling,No,No,"Yes, it decreased",The same feeling of safety,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,12-1-22-3-1-6,6,1-22-3,0,Not at all,"No, stayed the same",,ESA,1,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,1,1,Matched (3),1
Ethiopia,Women,Secondary,,41,Married,4,1,Formal employee,No,,No,,No,yes,yes,No,yes,yes,yes,,No,No,No,No,,No,Radio/Television/Newspaper,,No,,No,yes,,,No,yes,No,,No,No,,,2,yes,0,,,,,,1,Urban,,,No,,0,0,0,,yes,,Yes,Yes,Yes,,,,,,,,,,,,,No,710,12,Formal employee,1,,No,,Nonmissing conflict (5),1-42-4,,Radio/Television/Newspaper,No,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,Yes,No,No,No,No,No,No,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens sometimes,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,12-0-41-3-2-1,1,0-41-3,0,A lot,"Yes, increased",,ESA,4-5,40-44,35-44,Secondary Education or Less,0,1,0,Partnered with children,1,1,Matched (3),1
Ethiopia,Women,Tertiary,,30,Married,5,0,Did not work (not in the labor force),,,,,yes,yes,yes,yes,yes,yes,yes,,No,yes,yes,No,yes,No,Radio/Television/Newspaper,,No,,No,No,,,No,yes,No,,No,yes,,,1,yes,0,,,,,,1,Urban,,,No,,0,0,0,,No,,No,No,No,,,,,,,,,,,,,Yes,261,12,Did not work (not in the labor force),,1,No,,Nonmissing conflict (5),1-30-3,,Radio/Television/Newspaper,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,No,No,No,No,No,No,Yes,Feel less safe,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens sometimes,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,12-0-30-4-2-12,12,0-30-4,0,Somewhat,"Yes, increased",,ESA,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Ethiopia,Women,Tertiary,,30,Single,6,1,Own Account Worker,yes,,,,yes,yes,,yes,No,yes,No,yes,No,No,No,No,,No,Radio/Television/Newspaper,,yes,,No,No,,,No,No,No,,No,No,,,2,yes,0,,,,,,1,Urban,,,Yes,,0,0,0,,No,,Yes,No,,,,,,,,,,,,,,No,1207,12,,1,,No,,Nonmissing conflict (5),0-26-4,,Radio/Television/Newspaper,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,No,No,No,No,No,No,Yes,The same feeling,No,No,,Feel less safe,Yes,No,No,No,No,No,No,No,No,No,No,Happens sometimes,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,12-0-30-4-1-7,7,0-30-4,0,Somewhat,"Yes, increased",,ESA,6-7,30-34,25-34,Tertiary Education and More,0,0,0,Single Parent,1,1,Matched (3),1
Ethiopia,Women,Technical,,20,Single,5,0,Formal employee,No,,,,No,,,No,,No,,,No,No,No,No,,No,Radio/Television/Newspaper,,yes,,yes,yes,,,yes,yes,No,,No,yes,,,0,No,0,,,,,,1,Urban,,,No,,0,0,1,,No,,Yes,,,,,,,,,,,,,,,No,2371,12,,1,,No,,Nonmissing conflict (5),1-35-4,,Radio/Television/Newspaper,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,Longer waiting time as before COVID-19 outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,No,No,Yes,No,No,No,No,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,,Sexual violence ,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,No,No,No,12-0-20-5-1-15,15,0-20-5,0,A lot,"Yes, increased",No,ESA,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Ethiopia,Women,Secondary,,28,Married,4,0,Not employed,,,,,No,No,No,No,No,yes,yes,No,No,No,No,No,yes,No,Radio/Television/Newspaper,,No,,yes,yes,,,No,yes,No,,No,No,,,1,yes,0,No,,,,,1,Urban,,,No,,0,0,1,,No,,Yes,Yes,,,,,,,,,,,,,,No,443,12,Other,,1,No,Some food needs,Nonmissing conflict (5),0-28-5,,Radio/Television/Newspaper,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Longer waiting time as before COVID-19 outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,No,No,No,No,No,No,No,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,12-0-28-3-2-7,7,0-28-3,0,A lot,"Yes, increased",,ESA,4-5,25-29,25-34,Secondary Education or Less,0,0,0,Partnered without children,1,1,Matched (3),1
Ethiopia,Men,Tertiary,,27,Single,6,0,Employer,yes,,No,,yes,,,yes,,yes,,,No,yes,yes,No,yes,No,Radio/Television/Newspaper,,yes,,No,yes,,,No,yes,No,,No,No,,,1,yes,0,,,,,,1,Urban,,,No,,0,0,1,,yes,,Yes,,,,,,,,,,,,,,,Yes,1529,12,Own Account Worker,1,,No,,Nonmissing conflict (5),0-18-2,,Radio/Television/Newspaper,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,,No,"Yes, we tried; able to access",,,,,,,,,,,No,No,No,No,No,No,Yes,Feel less safe,No,No,"Yes, it increased",Feel safer,,,,,,,,,,,,Happens very often,No,No,Yes,No,No,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,12-1-27-4-1-19,19,1-27-4,0,A lot,"No, stayed the same",,ESA,6-7,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Ethiopia,Women,Technical,,22,Single,5,0,Own Account Worker,yes,,No,,yes,yes,yes,yes,yes,yes,yes,No,yes,yes,yes,yes,,No,Radio/Television/Newspaper,,yes,,No,yes,,,yes,yes,No,,No,No,,,0,yes,1,No,,,,,1,Urban,,,No,,0,0,1,,No,,Yes,Yes,Yes,,,,,,,,,,,,,No,2324,12,Own Account Worker,1,,yes,,Nonmissing conflict (5),0-43-2,,Radio/Television/Newspaper,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,,No,"Yes, we tried; able to access",,,,,,,,,,,No,No,No,No,No,No,Yes,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,Yes,Yes,No,Yes,No,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,12-0-22-5-1-1,1,0-22-5,0,Somewhat,"Yes, increased",,ESA,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Ethiopia,Women,Technical,,26,Single,5,0,Own Account Worker,yes,,yes,,yes,No,No,No,No,yes,yes,No,No,No,No,No,yes,No,Radio/Television/Newspaper,,No,,No,No,,,No,No,No,,No,No,,,0,yes,0,No,,,,,1,Urban,,,No,,0,0,1,,No,,Yes,Yes,Yes,,,,,,,,,,,,,No,745,12,Other,1,1,yes,,Nonmissing conflict (5),0-36-2,,Radio/Television/Newspaper,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,,No,Didn’t need any healthcare services,,,,,,,,,,,No,No,No,No,No,No,Yes,The same feeling,No,No,"Yes, it decreased",The same feeling of safety,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,12-0-26-5-1-5,5,0-26-5,0,A lot,,,ESA,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Ethiopia,Women,Technical,,47,Married,6,1,Did not work (not in the labor force),,,,,No,,No,No,,yes,,No,No,No,No,No,,No,Radio/Television/Newspaper,,No,,No,No,,,No,yes,No,,No,No,,,2,yes,0,No,,,,,1,Urban,,,,,0,0,0,,No,,No,,No,,,,,,,,,,,,,No,1913,12,Did not work (not in the labor force),,1,No,,Nonmissing conflict (5),1-20-5,,Radio/Television/Newspaper,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,No,No,No,No,No,No,Yes,The same feeling,No,No,"No, it didn’t change",,,,,,,,,,,,,Happens sometimes,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,12-0-47-5-2-2,2,0-47-5,0,A lot,"Yes, increased",,ESA,6-7,45-49,45-59,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Ethiopia,Women,Primary,,55,Married,7,1,Employer,yes,,No,,yes,yes,yes,yes,yes,yes,yes,yes,yes,No,No,No,,yes,Radio/Television/Newspaper,,No,,No,No,,,No,yes,No,,No,No,,,4,yes,0,,,,,,2,Urban,,,No,,0,0,1,,No,,Yes,No,No,,,,,,,,,,,,,No,533,12,Employer,1,,No,,Nonmissing conflict (5),0-45-4,,Radio/Television/Newspaper,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,,,"Yes, we tried; able to access",,,,,,,,,,,No,No,No,No,No,No,No,The same feeling,No,No,"No, it didn’t change",The same feeling of safety,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,No,12-0-55-2-2-2,2,0-55-2,0,A lot,"Yes, increased",,ESA,6-7,55-59,45-59,Secondary Education or Less,0,1,0,Partnered with children,1,1,Matched (3),1
Ethiopia,Women,Tertiary,,33,Married,5,1,Employer,yes,,,,No,No,,No,No,yes,yes,yes,yes,yes,No,yes,,No,Radio/Television/Newspaper,,yes,,No,No,,,No,yes,No,,No,No,,,2,yes,0,,,,,,1,Urban,,,No,,0,0,0,,yes,,No,No,No,,,,,,,,,,,,,No,269,12,,1,,No,,Nonmissing conflict (5),1-30-1,,Radio/Television/Newspaper,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Same waiting time as before COVID-19 outbreak,Yes,"Yes, we tried; able to access",,,,,,,,,,,No,No,No,No,No,No,Yes,The same feeling,No,No,"Yes, it decreased",Feel safer,,,,,,,,,,,,Happens sometimes,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,12-0-33-4-2-5,5,0-33-4,0,A lot,"Yes, increased",,ESA,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Ethiopia,Men,Technical,,62,Married,4,0,Own Account Worker,yes,,No,,No,yes,yes,No,yes,No,yes,No,yes,No,No,No,,No,Radio/Television/Newspaper,,yes,,,No,,,No,No,No,,No,yes,,,0,yes,2,No,,,,,2,Urban,,,No,,0,0,0,,yes,,Yes,Yes,Yes,,,,,,,,,,,,,No,1253,12,Employer,1,,yes,,Nonmissing conflict (5),0-35-3,,Radio/Television/Newspaper,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,,,,,,,,,,,,,,No,No,No,No,No,No,No,The same feeling,No,No,"Yes, it decreased",The same feeling of safety,,,,,,,,,,,,Happens sometimes,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,12-1-62-5-2-1,1,1-62-5,0,A lot,"No, stayed the same",,ESA,4-5,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),2
Ethiopia,Women,Primary,,46,Married,12,1,Formal employee,yes,,,,yes,No,No,No,No,yes,yes,No,yes,No,No,No,,No,"Community, including family and friends",,yes,,No,yes,,,No,No,No,,No,No,,,5,yes,0,No,,,,,1,Urban,,,No,,0,0,,,yes,,Yes,No,No,,,,,,,,,,,,,Yes,316,12,,1,,yes,,Nonmissing conflict (5),1-30-2,,"Community,family and friends",No,No,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,,No,Didn’t need any healthcare services,,,,,,,,,,,No,No,No,No,No,No,No,Feel less safe,No,No,"No, it didn’t change",Feel safer,,,,,,,,,,,,,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,12-0-46-2-2-1,1,0-46-2,0,Not at all,"Yes, increased",,ESA,8 and more,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,1,1,Matched (3),1
Ethiopia,Men,Tertiary,,22,Single,4,0,Not employed,,,,,No,,No,No,,yes,No,No,No,yes,yes,No,yes,No,Radio/Television/Newspaper,,No,,No,No,,,No,No,No,,No,No,,,0,yes,0,No,,,,,1,Urban,,,No,,0,0,1,,No,,Yes,,Yes,,,,,,,,,,,,,No,870,12,,,,yes,,Nonmissing conflict (5),1-29-4,,Radio/Television/Newspaper,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,,No,Didn’t need any healthcare services,,,,,,,,,,,No,No,No,No,No,No,No,The same feeling,No,No,"Yes, it decreased",The same feeling of safety,,,,,,,,,,,,Happens very often,No,No,No,No,No,No,No,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,12-1-22-4-1-4,4,1-22-4,0,A lot,"Yes, increased",,ESA,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
