country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
North Macedonia,Women,Tertiary,65,33,Married,5,1,Formal employee,,No,No,No change,yes,yes,No,yes,yes,yes,yes,yes,No,No,No,No,yes,,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,205,72,Married,1,0,Retired/Pension,,No,,,yes,yes,yes,yes,yes,yes,yes,yes,No,No,No,No,No,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,1567,42,Single,1,0,Formal employee,,No,No,Decreased,yes,,,yes,,yes,,,,,,,,,,,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,40-44,35-44,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,1200,63,Widowed,1,0,Retired/Pension,,No,,,No,,,No,,yes,,,No,No,No,,No,No,Radio/Television/Newspaper,yes,yes,yes,yes,yes,No,yes,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,No Education,277,73,Widowed,1,0,Retired/Pension,,No,,,No,,,No,,yes,No,No,,,,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,,,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,1625,55,Married,3,1,Formal employee,,No,No,No change,yes,yes,,yes,yes,yes,yes,,yes,,,,yes,No,Internet and social media ,yes,yes,yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,55-60,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Men,Tertiary,422,68,Widowed,1,0,Retired/Pension,,No,,,No,No,,No,No,yes,yes,,,,,,yes,,Radio/Television/Newspaper,yes,No,yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,744,75,Widowed,1,0,Retired/Pension,,No,,,yes,,,No,,yes,,,,,,,,,Health centre/Family doctor,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Men,Primary,1160,44,Married,6,0,Formal employee,,No,No,Decreased,yes,,No,No,,yes,,yes,yes,yes,,yes,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,40-44,35-44,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,1427,59,Married,3,0,Retired/Pension,,No,,,No,,,No,,yes,,,yes,yes,yes,yes,yes,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,55-60,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,2063,40,Married,1,0,Formal employee,,No,No,Decreased,yes,No,No,yes,No,yes,yes,yes,yes,No,No,No,No,No,Radio/Television/Newspaper,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,40-44,35-44,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Tertiary,558,40,Married,4,1,Formal employee,,No,No,Decreased,No,yes,yes,No,yes,yes,yes,yes,yes,No,No,No,No,No,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,1348,57,Married,1,0,Retired/Pension,,No,,,No,,,No,,yes,,,yes,No,No,No,No,No,Health centre/Family doctor,,yes,yes,No,No,yes,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,55-60,45-59,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,1918,47,Married,3,0,Did not work (not in the labor force),,No,,,yes,No,,yes,No,yes,yes,,yes,yes,yes,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,45-49,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,1923,35,Single,1,0,Formal employee,,No,No,No change,yes,,,No,,yes,,,,,,,,,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,35-39,35-44,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,1619,21,Single,6,1,Other,,No,,,No,,,No,,yes,,,,,,,yes,,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
North Macedonia,Men,Secondary,926,26,Single,7,1,Formal employee,,No,No,Decreased,,,yes,,,No,No,yes,yes,No,No,No,yes,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,25-29,25-34,Secondary Education or Less,0,1,0,Single Parent,0,0,Matched (3),1
North Macedonia,Men,Tertiary,1373,39,Married,3,1,Own Account Worker,,No,No,No change,No,yes,No,No,yes,yes,yes,yes,yes,No,No,,No,No,Internet and social media ,No,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,1743,35,Married,2,1,Employer,,No,yes,,yes,yes,,No,No,yes,yes,,yes,No,No,,,No,Internet and social media ,yes,No,yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Men,Secondary,223,59,Married,3,0,Formal employee,,No,No,No change,No,No,No,No,No,yes,yes,yes,No,No,No,No,No,No,Radio/Television/Newspaper,No,No,No,yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,55-60,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,1925,48,Married,4,1,Formal employee,,No,No,No change,yes,No,,yes,No,yes,yes,,yes,yes,yes,No,yes,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,45-49,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Men,Secondary,451,35,Married,3,1,Formal employee,,No,No,Decreased,yes,yes,,No,No,yes,yes,,yes,No,No,No,,,Internet and social media ,yes,yes,yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Men,Secondary,832,26,Single,7,0,Not employed,,No,,,,,No,,,,,yes,,,,,yes,,Internet and social media ,yes,yes,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,25-29,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,1497,19,Single,2,0,Other,,No,,,No,No,No,No,No,yes,yes,yes,No,No,No,No,No,No,Radio/Television/Newspaper,No,yes,yes,yes,yes,yes,yes,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,2059,20,Single,5,1,Other,,No,,,yes,,,yes,,yes,,,yes,,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,18-24,18-24,Secondary Education or Less,1,1,1,Single Parent,0,0,Matched (3),1
North Macedonia,Women,Secondary,1565,50,Married,3,0,Formal employee,,No,No,Decreased,yes,,,yes,,yes,,,yes,yes,yes,yes,,,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,50-54,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,1109,35,Married,5,0,Not employed,,No,,,No,,,No,,yes,,,yes,,,,yes,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,35-39,35-44,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,1239,31,Married,4,1,Formal employee,,No,No,Decreased,No,,,No,,yes,,,yes,yes,yes,,,,Official Government websites or other communication platforms,yes,No,yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Women,Secondary,2034,42,Married,2,0,Formal employee,,No,No,No change,No,No,,No,No,yes,yes,,yes,No,No,No,,,Radio/Television/Newspaper,yes,yes,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,40-44,35-44,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,144,60,Married,3,0,Own Account Worker,,No,No,Increased,yes,,No,No,,yes,,yes,yes,yes,,yes,yes,,Internet and social media ,yes,No,yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,868,22,Single,1,0,Not employed,,No,,,yes,,,yes,,yes,,,,,,,yes,,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Men,Primary,351,37,Married,3,1,Formal employee,,No,No,Increased,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Men,Primary,802,74,Widowed,1,0,Retired/Pension,,No,,,No,No,,No,No,yes,yes,,,,,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,996,49,Married,1,0,Did not work (not in the labor force),,No,,,No,,,No,,yes,,,No,yes,yes,yes,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,45-49,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,2380,23,Single,3,0,Formal employee,,No,No,No change,No,,,No,,yes,,,,,,,,,Official Government websites or other communication platforms,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,1193,39,Single,3,0,Not employed,,No,,,yes,,yes,yes,,yes,,yes,,,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,2053,20,Single,1,0,Other,,No,,,No,No,No,No,No,yes,yes,yes,yes,No,No,No,No,No,Radio/Television/Newspaper,No,yes,yes,yes,No,No,No,No,No,,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,2375,27,Married,1,0,Formal employee,,No,No,Decreased,yes,,,yes,,yes,,,No,,,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,25-29,25-34,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,1606,57,Widowed,2,0,Formal employee,,No,No,Decreased,yes,,,yes,,yes,,,,yes,,yes,yes,,Radio/Television/Newspaper,yes,yes,yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,55-60,45-59,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,1934,40,Married,3,0,Other,,No,,,No,,,No,,yes,,,yes,,,,,,Health centre/Family doctor,yes,No,No,No,No,No,No,No,No,,,No,No,yes,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,40-44,35-44,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,2374,23,Single,3,0,Contributing family workers ,,No,,,No,,,No,,yes,,,,,,,yes,No,Official Government websites or other communication platforms,No,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Men,Tertiary,1928,49,Married,1,0,Did not work (not in the labor force),,No,,,yes,,,yes,,yes,,,yes,,,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,45-49,45-59,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,939,67,Married,1,0,Retired/Pension,,No,,,No,,,No,,yes,No,No,yes,No,No,No,No,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Tertiary,608,27,Single,2,0,Not employed,,No,,,yes,,yes,No,,yes,,yes,,,,,yes,,Internet and social media ,yes,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,1945,29,Single,2,0,Not employed,,No,,,No,,,No,,yes,No,No,No,No,No,No,yes,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,25-29,25-34,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,1187,41,Married,6,1,Formal employee,,No,No,Increased,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,No,No,,Radio/Television/Newspaper,yes,No,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,6-7,40-44,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Women,Primary,1946,37,Married,2,0,Formal employee,,No,No,Decreased,No,,,No,,yes,,,,,,,yes,,Radio/Television/Newspaper,yes,No,yes,yes,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,32,27,Married,5,1,,No,No,No,,No,yes,No,No,yes,yes,yes,yes,yes,yes,yes,No,,No,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,25-29,25-34,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Men,Secondary,2188,36,Married,1,0,Did not work (not in the labor force),,No,,,No,,,No,,yes,,,,yes,,yes,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,35-39,35-44,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,387,75,Widowed,1,0,Retired/Pension,,No,,,No,,,No,,yes,,,,,,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,1152,45,Married,5,0,Formal employee,,No,No,No change,No,,,No,,yes,,,yes,yes,yes,yes,yes,No,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,45-49,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,1092,47,Married,2,0,Did not work (not in the labor force),,No,,,No,,,No,,yes,,,yes,yes,,yes,,,Radio/Television/Newspaper,yes,No,yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,45-49,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,1519,52,Married,3,0,Not employed,,No,,,yes,,yes,yes,,yes,,yes,yes,yes,yes,yes,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,50-54,45-59,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Primary,650,65,Widowed,1,0,Retired/Pension,,No,,,No,,,No,,yes,,,,yes,yes,,,,Radio/Television/Newspaper,yes,yes,No,No,No,No,No,No,,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Secondary,1034,20,Single,4,0,Other,,No,,,yes,,,yes,,yes,,,,,,,yes,,Internet and social media ,yes,yes,yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,4-5,18-24,18-24,Secondary Education or Less,1,0,0,Single without children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,754,54,Married,2,1,Formal employee,,No,No,Increased,No,yes,,No,No,yes,yes,,yes,yes,yes,,,,"Community, including family and friends",yes,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,50-54,45-59,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Men,Secondary,1215,61,Married,1,0,Retired/Pension,,No,,,No,,,No,,yes,,,yes,,,,,,Radio/Television/Newspaper,yes,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Secondary,2399,37,Married,3,1,Formal employee,,No,No,Decreased,No,yes,,No,No,yes,yes,No,yes,No,No,No,No,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,1949,33,Married,2,0,Formal employee,No,No,No,Decreased,yes,,yes,No,,yes,,yes,,,,,yes,No,Official Government websites or other communication platforms,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,30-34,25-34,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,2340,35,Married,3,1,Formal employee,,No,No,Increased,yes,yes,,yes,yes,yes,yes,,yes,No,No,No,No,,Internet and social media ,No,No,No,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Men,Secondary,221,53,Married,3,1,,,No,No,Decreased,No,yes,yes,No,yes,yes,yes,yes,No,No,No,No,yes,No,Radio/Television/Newspaper,yes,No,yes,No,No,No,No,No,yes,No,Yes,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,50-54,45-59,Secondary Education or Less,0,1,0,Partnered with children,0,0,Matched (3),1
North Macedonia,Men,Tertiary,899,61,Married,2,0,Formal employee,,No,No,Decreased,yes,yes,,No,No,yes,yes,,No,No,No,,,,Internet and social media ,yes,No,yes,No,No,No,No,No,yes,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Men,Tertiary,749,33,Married,1,0,Formal employee,,No,No,Decreased,yes,yes,,yes,No,yes,yes,,yes,,,,,,Internet and social media ,yes,No,yes,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,30-34,25-34,Tertiary Education and More,0,0,0,Partnered without children,0,0,Matched (3),1
North Macedonia,Women,Tertiary,234,68,Widowed,1,0,Retired/Pension,,No,,,No,No,No,No,No,yes,yes,yes,No,yes,yes,yes,yes,No,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECARO,1,>=60,>60,Tertiary Education and More,0,0,0,Single without children,0,0,Matched (3),1
