,ISO,year,country,T,M,F,ratio,break,local_currency_code,currency,female_share,male_share,balanced_avg,balanced_ratio
3071,GNB,2019,Guinea-Bissau,109.487,123.302,70.903,0.5750352792331025,False,XOF,USD,0.2636500696578181,0.7363499303421819,97.1025,0.7301871733477511
3072,GNB,2022,Guinea-Bissau,87940.423,92822.954,74487.455,0.8024680511676024,False,XOF,Local,0.26628841680283716,0.7337115831971628,83655.20449999999,0.8904102912090784
3073,GNB,2022,Guinea-Bissau,398.295,420.409,337.364,0.8024661698488852,False,XOF,PPP,0.2662893611897161,0.7337106388102839,378.88649999999996,0.8904091330781119
3074,GNB,2022,Guinea-Bissau,140.984,148.812,119.417,0.8024688869177217,False,XOF,USD,0.2663037931621024,0.7336962068378976,134.11450000000002,0.890410805692151
3075,GRC,2002,Greece,1263.72,1419.37,1015.29,0.7153103137307397,False,EUR,Local,0.3851960007919221,0.6148039992080778,1217.33,0.8340302136643309
3076,GRC,2002,Greece,1775.506,1994.192,1426.466,0.7153102609979379,False,EUR,PPP,0.3851963799438459,0.6148036200561541,1710.329,0.8340301778195891
3077,GRC,2002,Greece,1194.94,1342.119,960.032,0.7153106393695343,False,EUR,USD,0.38519761206217407,0.6148023879378259,1151.0755,0.8340304350149057
3078,GRC,2006,Greece,1651.0,1837.0,1400.0,0.7621121393576483,False,EUR,Local,0.425629290617849,0.5743707093821511,1618.5,0.8649984553599012
3079,GRC,2006,Greece,2181.903,2427.714,1850.19,0.762112011546665,False,EUR,PPP,0.42562906476613993,0.5743709352338601,2138.952,0.8649983730350189
3080,GRC,2006,Greece,2072.994,2306.535,1757.838,0.7621119991675825,False,EUR,USD,0.4256283522599901,0.5743716477400099,2032.1864999999998,0.8649983650614745
3081,GRC,2007,Greece,973.424,1037.536,885.525,0.8534884572679887,False,EUR,Local,0.42175895165481475,0.5782410483451852,961.5305000000001,0.920953625496019
3082,GRC,2007,Greece,1248.658,1330.898,1135.906,0.8534883965563101,False,EUR,PPP,0.4217608927545747,0.5782391072454254,1233.402,0.9209535901514672
3083,GRC,2007,Greece,1334.056,1421.92,1213.593,0.8534889445257117,False,EUR,USD,0.4217600215046539,0.578239978495346,1317.7565,0.9209539091630359
3084,GRC,2008,Greece,1010.075,1077.279,919.2,0.853260854430468,False,EUR,Local,0.4251292075481245,0.5748707924518754,998.2395,0.9208211055563319
3085,GRC,2008,Greece,1315.291,1402.802,1196.956,0.8532608308228816,False,EUR,PPP,0.4251284941169611,0.5748715058830389,1299.879,0.9208210918093146
3086,GRC,2008,Greece,1485.573,1584.414,1351.918,0.85326057457205,False,EUR,USD,0.42512989470786533,0.5748701052921347,1468.166,0.9208209425909604
3087,GRC,2009,Greece,1054.278,1112.32,979.151,0.8802781573647871,False,EUR,Local,0.43585218782148943,0.5641478121785106,1045.7355,0.9363275895290921
3088,GRC,2009,Greece,1367.419,1442.702,1269.978,0.880277423889341,False,EUR,PPP,0.4358572057154763,0.5641427942845236,1356.3400000000001,0.9363271746022384
3089,GRC,2009,Greece,1470.488,1551.445,1365.702,0.8802774187934475,False,EUR,USD,0.4358549178165525,0.5641450821834475,1458.5735,0.9363271717194916
3090,GRC,2010,Greece,1065.925,1131.781,983.038,0.8685761644699814,False,EUR,Local,0.4427502470704505,0.5572497529295495,1057.4095,0.929666321325844
3091,GRC,2010,Greece,1359.974,1443.997,1254.222,0.8685765967657827,False,EUR,PPP,0.4427506257410096,0.5572493742589903,1349.1095,0.9296665689478875
3092,GRC,2010,Greece,1413.114,1500.42,1303.23,0.868576798496421,False,EUR,USD,0.44275064658451246,0.5572493534154875,1401.825,0.9296666845005618
3093,GRC,2011,Greece,1051.049,1118.131,968.021,0.865749183235238,False,EUR,Local,0.44688561721404335,0.5531143827859566,1043.076,0.9280445528417871
3094,GRC,2011,Greece,1359.998,1446.799,1252.565,0.8657491469098334,False,EUR,PPP,0.4468888042258305,0.5531111957741695,1349.682,0.9280445319712347
3095,GRC,2011,Greece,1463.013,1556.388,1347.442,0.8657494146703779,False,EUR,USD,0.4468857982445227,0.5531142017554773,1451.915,0.9280446858114972
3096,GRC,2012,Greece,954.143,1017.944,876.781,0.861325377427442,False,EUR,Local,0.4519668751726722,0.5480331248273278,947.3625,0.925496839910805
3097,GRC,2012,Greece,1252.0,1335.718,1150.487,0.8613247706476966,False,EUR,PPP,0.4519653837640572,0.5480346162359429,1243.1025,0.9254964896297772
3098,GRC,2012,Greece,1225.872,1307.843,1126.478,0.8613250978901902,False,EUR,USD,0.45196702781683346,0.5480329721831665,1217.1605,0.9254966785399297
3099,GRC,2013,Greece,903.227,965.47,826.833,0.8564046526562192,False,EUR,Local,0.4489638408217144,0.5510361591782855,896.1514999999999,0.9226486816124283
3100,GRC,2013,Greece,1254.724,1341.19,1148.601,0.8564043871487261,False,EUR,PPP,0.4489664518741992,0.5510335481258009,1244.8955,0.9226485275270093
3101,GRC,2013,Greece,1199.592,1282.258,1098.132,0.8564048732782327,False,EUR,USD,0.4489642961884794,0.5510357038115206,1190.1950000000002,0.922648809648839
3102,GRC,2014,Greece,880.729,932.446,820.697,0.8801549902085483,False,EUR,Local,0.46279608766073943,0.5372039123392606,876.5715,0.9362579093662069
3103,GRC,2014,Greece,1283.951,1359.346,1196.435,0.8801548685912196,False,EUR,PPP,0.462798706041949,0.537201293958051,1277.8905,0.9362578405583264
3104,GRC,2014,Greece,1170.049,1238.755,1090.297,0.8801554786862615,False,EUR,USD,0.4627975589055497,0.5372024410944503,1164.526,0.936258185733938
3105,GRC,2015,Greece,864.998,921.626,799.306,0.8672780498814053,False,EUR,Local,0.46294964028776947,0.5370503597122305,860.466,0.9289222351609477
3106,GRC,2015,Greece,1260.169,1342.667,1164.467,0.8672790796228701,False,EUR,PPP,0.46295173961840574,0.5370482603815943,1253.567,0.928922825824228
3107,GRC,2015,Greece,959.726,1022.556,886.841,0.8672786624889003,False,EUR,USD,0.46295545812916794,0.5370445418708321,954.6985,0.9289225865548129
3108,GRC,2016,Greece,873.344,930.032,805.462,0.866058372185043,False,EUR,Local,0.4550694388697115,0.5449305611302885,867.7470000000001,0.9282221661382868
3109,GRC,2016,Greece,1322.081,1407.896,1219.32,0.866058288396302,False,EUR,PPP,0.4550685134905823,0.5449314865094177,1313.608,0.9282221180138975
3110,GRC,2016,Greece,966.707,1029.456,891.568,0.8660574128471737,False,EUR,USD,0.455072232536551,0.544927767463449,960.512,0.9282216151385928
3111,GRC,2017,Greece,877.024,930.607,812.381,0.8729581875055743,False,EUR,Local,0.45322517889465913,0.5467748211053409,871.4939999999999,0.9321705026081649
3112,GRC,2017,Greece,1345.308,1427.501,1246.15,0.8729591082598191,False,EUR,PPP,0.4532260643724051,0.5467739356275949,1336.8255,0.9321710275574487
3113,GRC,2017,Greece,990.758,1051.289,917.732,0.8729588153210012,False,EUR,USD,0.4532222197264085,0.5467777802735915,984.5105,0.9321708605444026
3114,GRC,2018,Greece,886.053,936.551,824.894,0.8807785160658629,False,EUR,Local,0.452260046392076,0.5477399536079239,880.7225000000001,0.9366105668925229
3115,GRC,2018,Greece,1382.812,1461.62,1287.364,0.8807788618108675,False,EUR,PPP,0.4522541548067215,0.5477458451932785,1374.492,0.9366107623762089
3116,GRC,2018,Greece,1046.389,1106.024,974.162,0.8807783556233862,False,EUR,USD,0.4522531131030931,0.5477468868969069,1040.0929999999998,0.9366104761785726
3117,GRC,2019,Greece,885.524,946.448,815.188,0.8613130356871165,False,EUR,Local,0.4641474935243028,0.5358525064756972,880.818,0.9254897152419682
3118,GRC,2019,Greece,1431.766,1530.271,1318.043,0.8613134536301086,False,EUR,PPP,0.46414704939970153,0.5358529506002985,1424.157,0.9254899565146258
3119,GRC,2019,Greece,991.322,1059.525,912.583,0.8613133243670512,False,EUR,USD,0.46414912006097664,0.5358508799390234,986.0540000000001,0.925489881892878
3120,GRC,2020,Greece,905.562,964.115,839.109,0.8703411937372617,False,EUR,Local,0.46840151672719715,0.5315984832728029,901.6120000000001,0.9306763885130188
3121,GRC,2020,Greece,1459.996,1554.398,1352.856,0.870340800747299,False,EUR,PPP,0.4683986464359779,0.531601353564022,1453.627,0.9306761638301986
3122,GRC,2020,Greece,1034.33,1101.209,958.427,0.8703406891879742,False,EUR,USD,0.46839937807286713,0.5316006219271329,1029.818,0.9306761000487465
3123,GRC,2021,Greece,1933.513,2073.609,1761.84,0.8496490900647132,False,EUR,Local,0.4493583390266511,0.5506416609733489,1917.7244999999998,0.918713819425053
3124,GRC,2021,Greece,3198.167,3429.897,2914.208,0.8496488378513991,False,EUR,PPP,0.44935998247005476,0.5506400175299453,3172.0525,0.9187136719836763
3125,GRC,2021,Greece,2286.844,2452.541,2083.799,0.8496489966936331,False,EUR,USD,0.44935754538403555,0.5506424546159645,2268.17,0.9187137648412597
3126,GRC,2022,Greece,1863.911,1995.069,1703.43,0.8538200934403773,False,EUR,Local,0.44972723126879444,0.5502727687312056,1849.2495,0.9211466597665703
3127,GRC,2022,Greece,3164.181,3386.834,2891.747,0.853820116368266,False,EUR,PPP,0.44972499782866404,0.550275002171336,3139.2905,0.9211466731097361
3128,GRC,2022,Greece,1962.789,2100.904,1793.794,0.8538200698366037,False,EUR,USD,0.4497248542867378,0.5502751457132622,1947.3490000000002,0.9211466460300645
3129,GRC,2023,Greece,1893.231,2025.562,1732.967,0.8555487316606454,False,EUR,Local,0.4522667851467045,0.5477332148532955,1879.2645,0.9221517247838183
3130,GRC,2023,Greece,3211.059,3435.502,2939.24,0.8555489125024522,False,EUR,PPP,0.45226714920747446,0.5477328507925255,3187.371,0.922151829830917
3131,GRC,2023,Greece,2047.091,2190.176,1873.803,0.855549051765703,False,EUR,USD,0.4522667863566111,0.5477332136433889,2031.9895000000001,0.9221519107259166
3132,GTM,1980,Guatemala,115.78,,,,False,GTQ,Local,,,,
3133,GTM,1981,Guatemala,151.89,,,,False,GTQ,Local,,,,
3134,GTM,1982,Guatemala,161.31,,,,False,GTQ,Local,,,,
3135,GTM,1983,Guatemala,170.81,,,,False,GTQ,Local,,,,
3136,GTM,1984,Guatemala,160.79,,,,False,GTQ,Local,,,,
3137,GTM,1985,Guatemala,164.69,,,,False,GTQ,Local,,,,
3138,GTM,1986,Guatemala,184.36,,,,False,GTQ,Local,,,,
3139,GTM,1987,Guatemala,220.96,,,,False,GTQ,Local,,,,
3140,GTM,1988,Guatemala,257.67,,,,False,GTQ,Local,,,,
3141,GTM,1989,Guatemala,302.15,,,,False,GTQ,Local,,,,
3142,GTM,1990,Guatemala,348.86,,,,False,GTQ,Local,,,,
3143,GTM,1990,Guatemala,302.818,,,,False,GTQ,PPP,,,,
3144,GTM,1990,Guatemala,77.771,,,,False,GTQ,USD,,,,
3145,GTM,1991,Guatemala,441.05,,,,False,GTQ,Local,,,,
3146,GTM,1991,Guatemala,299.665,,,,False,GTQ,PPP,,,,
3147,GTM,1991,Guatemala,87.703,,,,False,GTQ,USD,,,,
3148,GTM,1992,Guatemala,559.08,,,,False,GTQ,Local,,,,
3149,GTM,1992,Guatemala,355.637,,,,False,GTQ,PPP,,,,
3150,GTM,1992,Guatemala,108.126,,,,False,GTQ,USD,,,,
3151,GTM,1993,Guatemala,678.45,,,,False,GTQ,Local,,,,
3152,GTM,1993,Guatemala,397.344,,,,False,GTQ,PPP,,,,
3153,GTM,1993,Guatemala,120.391,,,,False,GTQ,USD,,,,
3154,GTM,1994,Guatemala,768.13,,,,False,GTQ,Local,,,,
3155,GTM,1994,Guatemala,416.395,,,,False,GTQ,PPP,,,,
3156,GTM,1994,Guatemala,133.56,,,,False,GTQ,USD,,,,
3157,GTM,1995,Guatemala,932.76,,,,False,GTQ,Local,,,,
3158,GTM,1995,Guatemala,479.492,,,,False,GTQ,PPP,,,,
3159,GTM,1995,Guatemala,160.534,,,,False,GTQ,USD,,,,
3160,GTM,1996,Guatemala,1136.02,,,,False,GTQ,Local,,,,
3161,GTM,1996,Guatemala,541.252,,,,False,GTQ,PPP,,,,
3162,GTM,1996,Guatemala,187.787,,,,False,GTQ,USD,,,,
3163,GTM,1997,Guatemala,1275.08,,,,False,GTQ,Local,,,,
3164,GTM,1997,Guatemala,569.158,,,,False,GTQ,PPP,,,,
3165,GTM,1997,Guatemala,210.226,,,,False,GTQ,USD,,,,
3166,GTM,1998,Guatemala,1408.51,,,,False,GTQ,Local,,,,
3167,GTM,1998,Guatemala,598.87,,,,False,GTQ,PPP,,,,
3168,GTM,1998,Guatemala,220.264,,,,False,GTQ,USD,,,,
3169,GTM,1999,Guatemala,1567.78,,,,False,GTQ,Local,,,,
3170,GTM,1999,Guatemala,647.42,,,,False,GTQ,PPP,,,,
3171,GTM,1999,Guatemala,212.275,,,,False,GTQ,USD,,,,
3172,GTM,2000,Guatemala,1724.8,,,,False,GTQ,Local,,,,
3173,GTM,2000,Guatemala,694.783,,,,False,GTQ,PPP,,,,
3174,GTM,2000,Guatemala,222.178,,,,False,GTQ,USD,,,,
3175,GTM,2001,Guatemala,1859.8,,,,False,GTQ,Local,,,,
3176,GTM,2001,Guatemala,718.022,,,,False,GTQ,PPP,,,,
3177,GTM,2001,Guatemala,236.658,,,,False,GTQ,USD,,,,
3178,GTM,2002,Guatemala,1678.841,1733.579,1554.248,0.8965544691069747,True,GTQ,Local,0.30523445472338906,0.6947655452766109,1643.9135,0.9454560717458673
3179,GTM,2002,Guatemala,608.917,628.771,563.727,0.8965537532742446,True,GTQ,PPP,0.3052395301641955,0.6947604698358045,596.249,0.9454556737202074
3180,GTM,2002,Guatemala,214.64,221.639,198.711,0.8965525020416082,True,GTQ,USD,0.30525994417306457,0.6947400558269354,210.175,0.9454549779945284
3181,GTM,2003,Guatemala,1746.948,1833.144,1552.8,0.8470692973383432,True,GTQ,Local,0.30746511428815987,0.6925348857118401,1692.972,0.917203592262601
3182,GTM,2003,Guatemala,613.619,643.896,545.425,0.8470700237305403,True,GTQ,PPP,0.3074712351859931,0.6925287648140068,594.6605,0.9172040180909947
3183,GTM,2003,Guatemala,219.995,230.85,195.546,0.8470695256660169,True,GTQ,USD,0.3074722411058234,0.6925277588941766,213.19799999999998,0.9172037261137534
3184,GTM,2004,Guatemala,1684.397,1748.068,1534.71,0.8779463956779714,True,GTQ,Local,0.29842330730509314,0.7015766926949069,1641.3890000000001,0.9350068752745387
3185,GTM,2004,Guatemala,564.692,586.038,514.51,0.8779464812861965,True,GTQ,PPP,0.2984285874063304,0.7015714125936696,550.274,0.9350069238234043
3186,GTM,2004,Guatemala,211.967,219.98,193.131,0.8779479952722975,True,GTQ,USD,0.29844686952959065,0.7015531304704093,206.5555,0.935007782411991
3187,GTM,2005,Guatemala,2329.16,,,,False,GTQ,Local,,,,
3188,GTM,2005,Guatemala,739.942,,,,False,GTQ,PPP,,,,
3189,GTM,2005,Guatemala,305.106,,,,False,GTQ,USD,,,,
3190,GTM,2006,Guatemala,2131.916,2227.444,1928.79,0.8659207593995629,True,GTQ,Local,0.3198617798522698,0.6801382201477302,2078.117,0.9281431218742736
3191,GTM,2006,Guatemala,656.084,685.482,593.573,0.8659206222774631,True,GTQ,PPP,0.31985986138463074,0.6801401386153693,639.5274999999999,0.9281430431060432
3192,GTM,2006,Guatemala,280.418,292.983,253.7,0.8659205482911977,True,GTQ,USD,0.31985846294834896,0.680141537051651,273.3415,0.9281430006054697
3193,GTM,2007,Guatemala,2564.12,,,,False,GTQ,Local,,,,
3194,GTM,2007,Guatemala,759.774,,,,False,GTQ,PPP,,,,
3195,GTM,2007,Guatemala,334.161,,,,False,GTQ,USD,,,,
3196,GTM,2008,Guatemala,2677.93,,,,False,GTQ,Local,,,,
3197,GTM,2008,Guatemala,739.934,,,,False,GTQ,PPP,,,,
3198,GTM,2008,Guatemala,354.222,,,,False,GTQ,USD,,,,
3199,GTM,2010,Guatemala,2166.921,2229.345,2020.495,0.9063177749518356,True,GTQ,Local,0.2988939430213072,0.7011060569786929,2124.92,0.950856973439
3200,GTM,2010,Guatemala,573.204,589.716,534.47,0.9063176172937482,True,GTQ,PPP,0.29888136697679585,0.7011186330232042,562.0930000000001,0.9508568866717785
3201,GTM,2010,Guatemala,268.923,276.67,250.751,0.9063179961687208,True,GTQ,USD,0.29889270419383507,0.7011072958061649,263.7105,0.9508570951858192
3202,GTM,2011,Guatemala,2173.883,2277.189,1943.404,0.8534223553688342,False,GTQ,Local,0.3094986293572212,0.6905013706427787,2110.2965,0.9209151415452758
3203,GTM,2011,Guatemala,558.493,585.034,499.281,0.8534221942656325,False,GTQ,PPP,0.3095052068149213,0.6904947931850787,542.1575,0.9209150477490397
3204,GTM,2011,Guatemala,279.225,292.494,249.621,0.8534226343104473,False,GTQ,USD,0.3094954866699321,0.6905045133300679,271.0575,0.9209153039484242
3205,GTM,2012,Guatemala,2264.647,2287.789,2207.789,0.9650317402522698,False,GTQ,Local,0.2892750000000035,0.7107249999999965,2247.789,0.982204735408884
3206,GTM,2012,Guatemala,604.289,610.464,589.117,0.9650315170100119,False,GTQ,PPP,0.2892678128074222,0.7107321871925778,599.7905000000001,0.9822046197797396
3207,GTM,2012,Guatemala,289.094,292.048,281.836,0.9650331452363995,False,GTQ,USD,0.28926752839796427,0.7107324716020358,286.942,0.982205463124952
3208,GTM,2013,Guatemala,2457.578,2491.139,2384.46,0.957176616800588,True,GTQ,Local,0.31459799960629664,0.6854020003937034,2437.7995,0.978119816662527
3209,GTM,2013,Guatemala,644.318,653.117,625.148,0.9571761261764739,True,GTQ,PPP,0.31459830526654503,0.6854016947334549,639.1324999999999,0.978119560498019
3210,GTM,2013,Guatemala,312.796,317.067,303.489,0.9571762435068928,True,GTQ,USD,0.31455295330682026,0.6854470466931797,310.278,0.9781196217585518
3211,GTM,2014,Guatemala,2577.006,2611.349,2499.835,0.9572964012087238,True,GTQ,Local,0.3079702996933144,0.6920297003066855,2555.592,0.9781823546168559
3212,GTM,2014,Guatemala,681.095,690.172,660.699,0.9572961522634936,True,GTQ,PPP,0.3079767923183923,0.6920232076816077,675.4355,0.9781822246535752
3213,GTM,2014,Guatemala,333.281,337.723,323.3,0.9572934031736068,True,GTQ,USD,0.3079803092283164,0.6920196907716836,330.5115,0.9781807894732861
3214,GTM,2015,Guatemala,2536.131,2496.96,2634.562,1.0551078110982954,False,GTQ,Local,0.28466882748797157,0.7153311725120284,2565.761,1.026815046296206
3215,GTM,2015,Guatemala,682.415,671.875,708.9,1.055106976744186,False,GTQ,PPP,0.284672518568534,0.7153274814314661,690.3875,1.0268146511922651
3216,GTM,2015,Guatemala,331.312,326.195,344.171,1.055108140836003,False,GTQ,USD,0.2846573208722752,0.7153426791277249,335.183,1.0268152024416513
3217,GTM,2016,Guatemala,2584.206,2607.103,2528.944,0.9700207471664909,False,GTQ,Local,0.29295410637290525,0.7070458936270947,2568.0235000000002,0.9847822654270881
3218,GTM,2016,Guatemala,698.954,705.147,684.008,0.9700218535993204,False,GTQ,PPP,0.2929656085907609,0.7070343914092392,694.5775000000001,0.9847828356086973
3219,GTM,2016,Guatemala,340.03,343.043,332.759,0.9700212509801979,False,GTQ,USD,0.29297938545313457,0.7070206145468654,337.901,0.984782525059115
3220,GTM,2017,Guatemala,2602.034,2596.503,2615.981,1.0075016281514022,False,GTQ,Local,0.2839613923400724,0.7160386076599277,2606.242,1.0037367980410108
3221,GTM,2017,Guatemala,700.325,698.836,704.078,1.0075010445941537,False,GTQ,PPP,0.2840518885921487,0.7159481114078513,701.457,1.0037365084388636
3222,GTM,2017,Guatemala,354.118,353.365,356.016,1.007502157825478,False,GTQ,USD,0.2840437570727963,0.7159562429272037,354.69050000000004,1.0037370609023923
3223,GTM,2018,Guatemala,2662.159,2681.135,2617.87,0.9764036499467575,False,GTQ,Local,0.29994467715166384,0.7000553228483362,2649.5025,0.9880609661625154
3224,GTM,2018,Guatemala,723.931,729.091,711.887,0.9764034942140281,False,GTQ,PPP,0.29993024877935065,0.7000697512206493,720.489,0.9880608864257469
3225,GTM,2018,Guatemala,354.05,356.574,348.16,0.9764032150409172,False,GTQ,USD,0.2999762300927032,0.7000237699072969,352.367,0.9880607434861948
3226,GTM,2019,Guatemala,2750.711,2744.702,2764.65,1.0072678199673406,False,GTQ,Local,0.3012332063364548,0.6987667936635452,2754.6760000000004,1.0036207524950302
3227,GTM,2019,Guatemala,766.059,764.386,769.941,1.007267270724477,False,GTQ,PPP,0.30117011701169805,0.698829882988302,767.1635,1.003620479858596
3228,GTM,2019,Guatemala,357.388,356.608,359.2,1.0072684852835607,False,GTQ,USD,0.3009259259259172,0.6990740740740828,357.904,1.0036210827484464
3229,GTM,2021,Guatemala,2780.84,2774.405,2795.505,1.0076052342754571,False,GTQ,Local,0.3049763033175343,0.6950236966824657,2784.955,1.0037882120177886
3230,GTM,2021,Guatemala,807.679,805.81,811.938,1.0076047703552948,False,GTQ,PPP,0.30499347258485887,0.6950065274151411,808.874,1.003787981811753
3231,GTM,2021,Guatemala,359.542,358.71,361.438,1.007605029132168,False,GTQ,USD,0.30498533724339844,0.6950146627566016,360.07399999999996,1.0037881102217878
3232,GTM,2022,Guatemala,2982.123,3126.857,2704.136,0.864809615534065,False,GTQ,Local,0.3423865859514903,0.6576134140485097,2915.4965,0.9275044576455502
3233,GTM,2022,Guatemala,875.198,917.674,793.614,0.8648103792850185,False,GTQ,PPP,0.34238271803965836,0.6576172819603416,855.644,0.9275048968963728
3234,GTM,2022,Guatemala,384.877,403.557,349.0,0.8648096799212998,False,GTQ,USD,0.34239419322909986,0.6576058067709001,376.2785,0.9275044946761507
3235,GTM,2023,Guatemala,2792.624,2880.545,2612.324,0.9068853289915624,False,GTQ,Local,0.32779312581789,0.67220687418211,2746.4345000000003,0.9511692341470367
3236,GTM,2023,Guatemala,803.453,828.748,751.58,0.9068860498004219,False,GTQ,PPP,0.3277913124611247,0.6722086875388753,790.164,0.9511696306083295
3237,GTM,2023,Guatemala,356.567,367.793,333.546,0.9068851228816208,False,GTQ,USD,0.3277951353403216,0.6722048646596783,350.66949999999997,0.9511691207818188
3238,GUM,1974,Guam,591.924,,,,False,USD,Local,,,,
3239,GUM,1975,Guam,573.552,,,,False,USD,Local,,,,
3240,GUM,1976,Guam,624.52,,,,False,USD,Local,,,,
3241,GUM,1977,Guam,605.594,,,,False,USD,Local,,,,
3242,GUM,1978,Guam,764.306,,,,False,USD,Local,,,,
3243,GUM,1979,Guam,808.602,,,,False,USD,Local,,,,
3244,GUM,1980,Guam,788.701,,,,False,USD,Local,,,,
3245,GUM,1981,Guam,909.906,,,,False,USD,Local,,,,
3246,GUM,1982,Guam,888.75,,,,False,USD,Local,,,,
3247,GUM,1983,Guam,893.816,,,,False,USD,Local,,,,
3248,GUM,1984,Guam,944.282,,,,False,USD,Local,,,,
3249,GUM,1985,Guam,962.594,,,,False,USD,Local,,,,
3250,GUM,1986,Guam,978.095,,,,False,USD,Local,,,,
3251,GUM,1987,Guam,990.016,,,,False,USD,Local,,,,
3252,GUM,1988,Guam,1044.604,,,,False,USD,Local,,,,
3253,GUM,1989,Guam,1156.526,,,,False,USD,Local,,,,
3254,GUM,1990,Guam,1273.02,,,,False,USD,Local,,,,
3255,GUM,1991,Guam,1374.489,,,,False,USD,Local,,,,
3256,GUM,1992,Guam,1409.233,,,,False,USD,Local,,,,
3257,GUM,1993,Guam,1430.909,,,,False,USD,Local,,,,
3258,GUM,1994,Guam,1525.286,,,,False,USD,Local,,,,
3259,GUM,1995,Guam,1545.083,,,,False,USD,Local,,,,
3260,GUM,2000,Guam,1630.938,,,,False,USD,Local,,,,
3261,GUM,2001,Guam,1511.876,,,,False,USD,Local,,,,
3262,GUM,2002,Guam,1506.156,,,,False,USD,Local,,,,
3263,GUM,2003,Guam,1706.938,,,,False,USD,Local,,,,
3264,GUM,2004,Guam,1733.684,,,,False,USD,Local,,,,
3265,GUM,2005,Guam,1686.6,,,,False,USD,Local,,,,
3266,GUM,2006,Guam,1671.021,,,,False,USD,Local,,,,
3267,GUM,2007,Guam,1779.439,,,,False,USD,Local,,,,
3268,GUM,2008,Guam,1802.843,,,,False,USD,Local,,,,
3269,GUM,2009,Guam,1911.297,,,,False,USD,Local,,,,
3270,GUM,2010,Guam,1944.304,,,,False,USD,Local,,,,
3271,GUM,2012,Guam,2035.468,,,,False,USD,Local,,,,
3272,GUM,2012,Guam,1855.77,,,,False,USD,PPP,,,,
3273,GUM,2012,Guam,2035.468,,,,False,USD,USD,,,,
3274,GUM,2013,Guam,2007.176,,,,False,USD,Local,,,,
3275,GUM,2013,Guam,1856.781,,,,False,USD,PPP,,,,
3276,GUM,2013,Guam,2007.176,,,,False,USD,USD,,,,
3277,GUM,2014,Guam,2074.763,,,,False,USD,Local,,,,
3278,GUM,2014,Guam,1934.96,,,,False,USD,PPP,,,,
3279,GUM,2014,Guam,2074.763,,,,False,USD,USD,,,,
3280,GUM,2015,Guam,2082.622,,,,False,USD,Local,,,,
3281,GUM,2015,Guam,1962.254,,,,False,USD,PPP,,,,
3282,GUM,2015,Guam,2082.622,,,,False,USD,USD,,,,
3283,GUM,2016,Guam,2065.332,,,,False,USD,Local,,,,
3284,GUM,2016,Guam,1858.975,,,,False,USD,PPP,,,,
3285,GUM,2016,Guam,2065.332,,,,False,USD,USD,,,,
3286,GUY,2003,Guyana,53910.0,,,,False,GYD,Local,,,,
3287,GUY,2003,Guyana,592.365,,,,False,GYD,PPP,,,,
3288,GUY,2003,Guyana,278.061,,,,False,GYD,USD,,,,
3289,GUY,2004,Guyana,73922.0,,,,False,GYD,Local,,,,
3290,GUY,2004,Guyana,796.805,,,,False,GYD,PPP,,,,
3291,GUY,2004,Guyana,372.764,,,,False,GYD,USD,,,,
3292,GUY,2006,Guyana,62624.0,,,,False,GYD,Local,,,,
3293,GUY,2006,Guyana,631.605,,,,False,GYD,PPP,,,,
3294,GUY,2006,Guyana,312.825,,,,False,GYD,USD,,,,
3295,GUY,2007,Guyana,77750.0,,,,False,GYD,Local,,,,
3296,GUY,2007,Guyana,718.831,,,,False,GYD,PPP,,,,
3297,GUY,2007,Guyana,384.242,,,,False,GYD,USD,,,,
3298,GUY,2018,Guyana,76729.473,82316.024,68469.065,0.8317829466593284,True,GYD,Local,0.4034496671796317,0.5965503328203683,75392.5445,0.9081675841302849
3299,GUY,2018,Guyana,678.084,727.454,605.084,0.8317831780428728,True,GYD,PPP,0.40344855765301957,0.5965514423469804,666.269,0.9081677220462004
3300,GUY,2018,Guyana,369.395,396.29,329.627,0.831782280653057,True,GYD,USD,0.40344718959542825,0.5965528104045718,362.9585,0.9081671871577605
3301,GUY,2019,Guyana,81867.118,86863.156,74712.503,0.8601172976031403,False,GYD,Local,0.41117444469856873,0.5888255553014312,80787.82949999999,0.9247989884416935
3302,GUY,2019,Guyana,748.834,794.533,683.391,0.8601165716213172,False,GYD,PPP,0.41117669287937997,0.58882330712062,738.962,0.9247985688032673
3303,GUY,2019,Guyana,392.648,416.61,358.333,0.8601161757999088,False,GYD,USD,0.41117421967500034,0.5888257803249997,387.4715,0.9247983400069425
3304,HKG,2003,"Hong Kong, China",10000.0,,,,False,HKD,Local,,,,
3305,HKG,2003,"Hong Kong, China",1712.652,,,,False,HKD,PPP,,,,
3306,HKG,2003,"Hong Kong, China",1284.233,,,,False,HKD,USD,,,,
3307,HKG,2004,"Hong Kong, China",9500.0,,,,False,HKD,Local,,,,
3308,HKG,2004,"Hong Kong, China",1675.181,,,,False,HKD,PPP,,,,
3309,HKG,2004,"Hong Kong, China",1219.825,,,,False,HKD,USD,,,,
3310,HKG,2005,"Hong Kong, China",,11000.0,8000.0,0.7272727272727273,False,HKD,Local,,,9500.0,0.8421052631578947
3311,HKG,2005,"Hong Kong, China",,1989.053,1446.584,0.7272727272727273,False,HKD,PPP,,,1717.8185,0.8421052631578947
