,country,year,wage,sex,ISO,currency,local_currency,break
19850,Uruguay,2019,38530.088,M,URY,Local,Uruguayan peso (UYU),True
19851,Uruguay,2019,1411.29,M,URY,PPP,Uruguayan peso (UYU),True
19852,Uruguay,2019,1092.886,M,URY,USD,Uruguayan peso (UYU),True
19853,Uruguay,2019,30401.395,F,URY,Local,Uruguayan peso (UYU),True
19854,Uruguay,2019,1113.551,F,URY,PPP,Uruguayan peso (UYU),True
19855,Uruguay,2019,862.319,F,URY,USD,Uruguayan peso (UYU),True
19856,Uruguay,2018,32084.575,T,URY,Local,Uruguayan peso (UYU),False
19857,Uruguay,2018,1215.945,T,URY,PPP,Uruguayan peso (UYU),False
19858,Uruguay,2018,1044.241,T,URY,USD,Uruguayan peso (UYU),False
19859,Uruguay,2018,35596.476,M,URY,Local,Uruguayan peso (UYU),False
19860,Uruguay,2018,1349.039,M,URY,PPP,Uruguayan peso (UYU),False
19861,Uruguay,2018,1158.541,M,URY,USD,Uruguayan peso (UYU),False
19862,Uruguay,2018,28200.875,F,URY,Local,Uruguayan peso (UYU),False
19863,Uruguay,2018,1068.76,F,URY,PPP,Uruguayan peso (UYU),False
19864,Uruguay,2018,917.84,F,URY,USD,Uruguayan peso (UYU),False
19865,Uruguay,2017,30239.285,T,URY,Local,Uruguayan peso (UYU),False
19866,Uruguay,2017,1179.393,T,URY,PPP,Uruguayan peso (UYU),False
19867,Uruguay,2017,1054.501,T,URY,USD,Uruguayan peso (UYU),False
19868,Uruguay,2017,33889.982,M,URY,Local,Uruguayan peso (UYU),False
19869,Uruguay,2017,1321.777,M,URY,PPP,Uruguayan peso (UYU),False
19870,Uruguay,2017,1181.807,M,URY,USD,Uruguayan peso (UYU),False
19871,Uruguay,2017,26169.86,F,URY,Local,Uruguayan peso (UYU),False
19872,Uruguay,2017,1020.677,F,URY,PPP,Uruguayan peso (UYU),False
19873,Uruguay,2017,912.592,F,URY,USD,Uruguayan peso (UYU),False
19874,Uruguay,2016,25950.029,T,URY,Local,Uruguayan peso (UYU),False
19875,Uruguay,2016,1073.279,T,URY,PPP,Uruguayan peso (UYU),False
19876,Uruguay,2016,860.338,T,URY,USD,Uruguayan peso (UYU),False
19877,Uruguay,2016,28816.815,M,URY,Local,Uruguayan peso (UYU),False
19878,Uruguay,2016,1191.848,M,URY,PPP,Uruguayan peso (UYU),False
19879,Uruguay,2016,955.382,M,URY,USD,Uruguayan peso (UYU),False
19880,Uruguay,2016,22750.726,F,URY,Local,Uruguayan peso (UYU),False
19881,Uruguay,2016,940.958,F,URY,PPP,Uruguayan peso (UYU),False
19882,Uruguay,2016,754.269,F,URY,USD,Uruguayan peso (UYU),False
19883,Uruguay,2015,25231.879,T,URY,Local,Uruguayan peso (UYU),False
19884,Uruguay,2015,1132.486,T,URY,PPP,Uruguayan peso (UYU),False
19885,Uruguay,2015,923.319,T,URY,USD,Uruguayan peso (UYU),False
19886,Uruguay,2015,28543.287,M,URY,Local,Uruguayan peso (UYU),False
19887,Uruguay,2015,1281.112,M,URY,PPP,Uruguayan peso (UYU),False
19888,Uruguay,2015,1044.495,M,URY,USD,Uruguayan peso (UYU),False
19889,Uruguay,2015,21439.278,F,URY,Local,Uruguayan peso (UYU),False
19890,Uruguay,2015,962.262,F,URY,PPP,Uruguayan peso (UYU),False
19891,Uruguay,2015,784.535,F,URY,USD,Uruguayan peso (UYU),False
19892,Uruguay,2014,22932.928,T,URY,Local,Uruguayan peso (UYU),False
19893,Uruguay,2014,1118.117,T,URY,PPP,Uruguayan peso (UYU),False
19894,Uruguay,2014,986.531,T,URY,USD,Uruguayan peso (UYU),False
19895,Uruguay,2014,26028.022,M,URY,Local,Uruguayan peso (UYU),False
19896,Uruguay,2014,1269.022,M,URY,PPP,Uruguayan peso (UYU),False
19897,Uruguay,2014,1119.676,M,URY,USD,Uruguayan peso (UYU),False
19898,Uruguay,2014,19350.741,F,URY,Local,Uruguayan peso (UYU),False
19899,Uruguay,2014,943.464,F,URY,PPP,Uruguayan peso (UYU),False
19900,Uruguay,2014,832.432,F,URY,USD,Uruguayan peso (UYU),False
19901,Uruguay,2013,20207.959,T,URY,Local,Uruguayan peso (UYU),False
19902,Uruguay,2013,1068.344,T,URY,PPP,Uruguayan peso (UYU),False
19903,Uruguay,2013,986.639,T,URY,USD,Uruguayan peso (UYU),False
19904,Uruguay,2013,22878.401,M,URY,Local,Uruguayan peso (UYU),False
19905,Uruguay,2013,1209.524,M,URY,PPP,Uruguayan peso (UYU),False
19906,Uruguay,2013,1117.022,M,URY,USD,Uruguayan peso (UYU),False
19907,Uruguay,2013,17097.882,F,URY,Local,Uruguayan peso (UYU),False
19908,Uruguay,2013,903.922,F,URY,PPP,Uruguayan peso (UYU),False
19909,Uruguay,2013,834.792,F,URY,USD,Uruguayan peso (UYU),False
19910,Uruguay,2012,17979.648,T,URY,Local,Uruguayan peso (UYU),False
19911,Uruguay,2012,1045.991,T,URY,PPP,Uruguayan peso (UYU),False
19912,Uruguay,2012,885.236,T,URY,USD,Uruguayan peso (UYU),False
19913,Uruguay,2012,20277.057,M,URY,Local,Uruguayan peso (UYU),False
19914,Uruguay,2012,1179.646,M,URY,PPP,Uruguayan peso (UYU),False
19915,Uruguay,2012,998.35,M,URY,USD,Uruguayan peso (UYU),False
19916,Uruguay,2012,15374.38,F,URY,Local,Uruguayan peso (UYU),False
19917,Uruguay,2012,894.426,F,URY,PPP,Uruguayan peso (UYU),False
19918,Uruguay,2012,756.964,F,URY,USD,Uruguayan peso (UYU),False
19919,Uruguay,2011,16207.058,T,URY,Local,Uruguayan peso (UYU),False
19920,Uruguay,2011,975.833,T,URY,PPP,Uruguayan peso (UYU),False
19921,Uruguay,2011,839.126,T,URY,USD,Uruguayan peso (UYU),False
19922,Uruguay,2011,18271.236,M,URY,Local,Uruguayan peso (UYU),False
19923,Uruguay,2011,1100.118,M,URY,PPP,Uruguayan peso (UYU),False
19924,Uruguay,2011,946.0,M,URY,USD,Uruguayan peso (UYU),False
19925,Uruguay,2011,13785.008,F,URY,Local,Uruguayan peso (UYU),False
19926,Uruguay,2011,830.0,F,URY,PPP,Uruguayan peso (UYU),False
19927,Uruguay,2011,713.724,F,URY,USD,Uruguayan peso (UYU),False
19928,Uruguay,2010,14011.868,T,URY,Local,Uruguayan peso (UYU),False
19929,Uruguay,2010,884.028,T,URY,PPP,Uruguayan peso (UYU),False
19930,Uruguay,2010,698.523,T,URY,USD,Uruguayan peso (UYU),False
19931,Uruguay,2010,15923.54,M,URY,Local,Uruguayan peso (UYU),False
19932,Uruguay,2010,1004.638,M,URY,PPP,Uruguayan peso (UYU),False
19933,Uruguay,2010,793.824,M,URY,USD,Uruguayan peso (UYU),False
19934,Uruguay,2010,11779.542,F,URY,Local,Uruguayan peso (UYU),False
19935,Uruguay,2010,743.188,F,URY,PPP,Uruguayan peso (UYU),False
19936,Uruguay,2010,587.237,F,URY,USD,Uruguayan peso (UYU),False
19937,Uruguay,2009,13211.219,T,URY,Local,Uruguayan peso (UYU),False
19938,Uruguay,2009,874.998,T,URY,PPP,Uruguayan peso (UYU),False
19939,Uruguay,2009,585.396,T,URY,USD,Uruguayan peso (UYU),False
19940,Uruguay,2009,15174.097,M,URY,Local,Uruguayan peso (UYU),False
19941,Uruguay,2009,1005.003,M,URY,PPP,Uruguayan peso (UYU),False
19942,Uruguay,2009,672.373,M,URY,USD,Uruguayan peso (UYU),False
19943,Uruguay,2009,10919.219,F,URY,Local,Uruguayan peso (UYU),False
19944,Uruguay,2009,723.196,F,URY,PPP,Uruguayan peso (UYU),False
19945,Uruguay,2009,483.837,F,URY,USD,Uruguayan peso (UYU),False
19946,Uruguay,2008,11447.949,T,URY,Local,Uruguayan peso (UYU),False
19947,Uruguay,2008,814.658,T,URY,PPP,Uruguayan peso (UYU),False
19948,Uruguay,2008,546.459,T,URY,USD,Uruguayan peso (UYU),False
19949,Uruguay,2008,13219.795,M,URY,Local,Uruguayan peso (UYU),False
19950,Uruguay,2008,940.746,M,URY,PPP,Uruguayan peso (UYU),False
19951,Uruguay,2008,631.037,M,URY,USD,Uruguayan peso (UYU),False
19952,Uruguay,2008,9419.153,F,URY,Local,Uruguayan peso (UYU),False
19953,Uruguay,2008,670.285,F,URY,PPP,Uruguayan peso (UYU),False
19954,Uruguay,2008,449.616,F,URY,USD,Uruguayan peso (UYU),False
19955,Uruguay,2007,10205.725,T,URY,Local,Uruguayan peso (UYU),False
19956,Uruguay,2007,754.501,T,URY,PPP,Uruguayan peso (UYU),False
19957,Uruguay,2007,434.822,T,URY,USD,Uruguayan peso (UYU),False
19958,Uruguay,2007,11595.824,M,URY,Local,Uruguayan peso (UYU),False
19959,Uruguay,2007,857.27,M,URY,PPP,Uruguayan peso (UYU),False
19960,Uruguay,2007,494.048,M,URY,USD,Uruguayan peso (UYU),False
19961,Uruguay,2007,8556.382,F,URY,Local,Uruguayan peso (UYU),False
19962,Uruguay,2007,632.566,F,URY,PPP,Uruguayan peso (UYU),False
19963,Uruguay,2007,364.551,F,URY,USD,Uruguayan peso (UYU),False
19964,Uruguay,2006,9063.285,T,URY,Local,Uruguayan peso (UYU),False
19965,Uruguay,2006,704.32,T,URY,PPP,Uruguayan peso (UYU),False
19966,Uruguay,2006,376.486,T,URY,USD,Uruguayan peso (UYU),False
19967,Uruguay,2006,10409.285,M,URY,Local,Uruguayan peso (UYU),False
19968,Uruguay,2006,808.92,M,URY,PPP,Uruguayan peso (UYU),False
19969,Uruguay,2006,432.398,M,URY,USD,Uruguayan peso (UYU),False
19970,Uruguay,2006,7453.391,F,URY,Local,Uruguayan peso (UYU),False
19971,Uruguay,2006,579.213,F,URY,PPP,Uruguayan peso (UYU),False
19972,Uruguay,2006,309.612,F,URY,USD,Uruguayan peso (UYU),False
19973,Uruguay,2005,7884.203,T,URY,Local,Uruguayan peso (UYU),False
19974,Uruguay,2005,631.518,T,URY,PPP,Uruguayan peso (UYU),False
19975,Uruguay,2005,322.086,T,URY,USD,Uruguayan peso (UYU),False
19976,Uruguay,2005,8977.397,M,URY,Local,Uruguayan peso (UYU),False
19977,Uruguay,2005,719.082,M,URY,PPP,Uruguayan peso (UYU),False
19978,Uruguay,2005,366.745,M,URY,USD,Uruguayan peso (UYU),False
19979,Uruguay,2005,6669.684,F,URY,Local,Uruguayan peso (UYU),False
19980,Uruguay,2005,534.236,F,URY,PPP,Uruguayan peso (UYU),False
19981,Uruguay,2005,272.47,F,URY,USD,Uruguayan peso (UYU),False
19982,Uruguay,2004,7445.954,T,URY,Local,Uruguayan peso (UYU),False
19983,Uruguay,2004,603.951,T,URY,PPP,Uruguayan peso (UYU),False
19984,Uruguay,2004,259.407,T,URY,USD,Uruguayan peso (UYU),False
19985,Uruguay,2004,8607.855,M,URY,Local,Uruguayan peso (UYU),False
19986,Uruguay,2004,698.194,M,URY,PPP,Uruguayan peso (UYU),False
19987,Uruguay,2004,299.886,M,URY,USD,Uruguayan peso (UYU),False
19988,Uruguay,2004,6085.536,F,URY,Local,Uruguayan peso (UYU),False
19989,Uruguay,2004,493.606,F,URY,PPP,Uruguayan peso (UYU),False
19990,Uruguay,2004,212.012,F,URY,USD,Uruguayan peso (UYU),False
19991,Uruguay,2003,6861.93,T,URY,Local,Uruguayan peso (UYU),False
19992,Uruguay,2003,591.708,T,URY,PPP,Uruguayan peso (UYU),False
19993,Uruguay,2003,243.256,T,URY,USD,Uruguayan peso (UYU),False
19994,Uruguay,2003,7854.458,M,URY,Local,Uruguayan peso (UYU),False
19995,Uruguay,2003,677.294,M,URY,PPP,Uruguayan peso (UYU),False
19996,Uruguay,2003,278.441,M,URY,USD,Uruguayan peso (UYU),False
19997,Uruguay,2003,5759.798,F,URY,Local,Uruguayan peso (UYU),False
19998,Uruguay,2003,496.671,F,URY,PPP,Uruguayan peso (UYU),False
19999,Uruguay,2003,204.185,F,URY,USD,Uruguayan peso (UYU),False
20000,Uruguay,2002,6672.623,T,URY,Local,Uruguayan peso (UYU),False
20001,Uruguay,2002,671.645,T,URY,PPP,Uruguayan peso (UYU),False
20002,Uruguay,2002,313.903,T,URY,USD,Uruguayan peso (UYU),False
20003,Uruguay,2002,7715.324,M,URY,Local,Uruguayan peso (UYU),False
20004,Uruguay,2002,776.6,M,URY,PPP,Uruguayan peso (UYU),False
20005,Uruguay,2002,362.955,M,URY,USD,Uruguayan peso (UYU),False
20006,Uruguay,2002,5481.924,F,URY,Local,Uruguayan peso (UYU),False
20007,Uruguay,2002,551.793,F,URY,PPP,Uruguayan peso (UYU),False
20008,Uruguay,2002,257.888,F,URY,USD,Uruguayan peso (UYU),False
20009,Uruguay,2001,6609.574,T,URY,Local,Uruguayan peso (UYU),False
20010,Uruguay,2001,746.419,T,URY,PPP,Uruguayan peso (UYU),False
20011,Uruguay,2001,496.247,T,URY,USD,Uruguayan peso (UYU),False
20012,Uruguay,2001,7612.617,M,URY,Local,Uruguayan peso (UYU),False
20013,Uruguay,2001,859.692,M,URY,PPP,Uruguayan peso (UYU),False
20014,Uruguay,2001,571.556,M,URY,USD,Uruguayan peso (UYU),False
20015,Uruguay,2001,5436.097,F,URY,Local,Uruguayan peso (UYU),False
20016,Uruguay,2001,613.898,F,URY,PPP,Uruguayan peso (UYU),False
20017,Uruguay,2001,408.142,F,URY,USD,Uruguayan peso (UYU),False
20018,Uruguay,2000,6619.009,T,URY,Local,Uruguayan peso (UYU),False
20019,Uruguay,2000,758.63,T,URY,PPP,Uruguayan peso (UYU),False
20020,Uruguay,2000,547.044,T,URY,USD,Uruguayan peso (UYU),False
20021,Uruguay,2000,7706.037,M,URY,Local,Uruguayan peso (UYU),False
20022,Uruguay,2000,883.218,M,URY,PPP,Uruguayan peso (UYU),False
20023,Uruguay,2000,636.884,M,URY,USD,Uruguayan peso (UYU),False
20024,Uruguay,2000,5315.336,F,URY,Local,Uruguayan peso (UYU),False
20025,Uruguay,2000,609.211,F,URY,PPP,Uruguayan peso (UYU),False
20026,Uruguay,2000,439.299,F,URY,USD,Uruguayan peso (UYU),False
20027,Uruguay,1999,6448.421,T,URY,Local,Uruguayan peso (UYU),False
20028,Uruguay,1999,748.994,T,URY,PPP,Uruguayan peso (UYU),False
20029,Uruguay,1999,568.679,T,URY,USD,Uruguayan peso (UYU),False
20030,Uruguay,1999,7548.879,M,URY,Local,Uruguayan peso (UYU),False
20031,Uruguay,1999,876.814,M,URY,PPP,Uruguayan peso (UYU),False
20032,Uruguay,1999,665.727,M,URY,USD,Uruguayan peso (UYU),False
20033,Uruguay,1999,5104.59,F,URY,Local,Uruguayan peso (UYU),False
20034,Uruguay,1999,592.906,F,URY,PPP,Uruguayan peso (UYU),False
20035,Uruguay,1999,450.168,F,URY,USD,Uruguayan peso (UYU),False
20036,Uruguay,1998,5957.616,T,URY,Local,Uruguayan peso (UYU),True
20037,Uruguay,1998,715.488,T,URY,PPP,Uruguayan peso (UYU),True
20038,Uruguay,1998,568.914,T,URY,USD,Uruguayan peso (UYU),True
20039,Uruguay,1998,7016.103,M,URY,Local,Uruguayan peso (UYU),True
20040,Uruguay,1998,842.609,M,URY,PPP,Uruguayan peso (UYU),True
20041,Uruguay,1998,669.992,M,URY,USD,Uruguayan peso (UYU),True
20042,Uruguay,1998,4661.841,F,URY,Local,Uruguayan peso (UYU),True
20043,Uruguay,1998,559.87,F,URY,PPP,Uruguayan peso (UYU),True
20044,Uruguay,1998,445.176,F,URY,USD,Uruguayan peso (UYU),True
20045,Uruguay,1996,113.16,T,URY,Local,Uruguayan peso (UYU),True
20046,Uruguay,1996,17.362,T,URY,PPP,Uruguayan peso (UYU),True
20047,Uruguay,1996,14.195,T,URY,USD,Uruguayan peso (UYU),True
20048,United States of America,2024,5985.292,T,USA,Local,United States dollar (USD),False
20049,United States of America,2024,5985.292,T,USA,PPP,United States dollar (USD),False
20050,United States of America,2024,5985.292,T,USA,USD,United States dollar (USD),False
20051,United States of America,2024,6819.002,M,USA,Local,United States dollar (USD),False
20052,United States of America,2024,6819.002,M,USA,PPP,United States dollar (USD),False
20053,United States of America,2024,6819.002,M,USA,USD,United States dollar (USD),False
20054,United States of America,2024,5093.697,F,USA,Local,United States dollar (USD),False
20055,United States of America,2024,5093.697,F,USA,PPP,United States dollar (USD),False
20056,United States of America,2024,5093.697,F,USA,USD,United States dollar (USD),False
20057,United States of America,2023,5334.394,T,USA,Local,United States dollar (USD),False
20058,United States of America,2023,5334.394,T,USA,PPP,United States dollar (USD),False
20059,United States of America,2023,5334.394,T,USA,USD,United States dollar (USD),False
20060,United States of America,2023,5981.712,M,USA,Local,United States dollar (USD),False
20061,United States of America,2023,5981.712,M,USA,PPP,United States dollar (USD),False
20062,United States of America,2023,5981.712,M,USA,USD,United States dollar (USD),False
20063,United States of America,2023,4641.108,F,USA,Local,United States dollar (USD),False
20064,United States of America,2023,4641.108,F,USA,PPP,United States dollar (USD),False
20065,United States of America,2023,4641.108,F,USA,USD,United States dollar (USD),False
20066,United States of America,2022,4844.618,T,USA,Local,United States dollar (USD),False
20067,United States of America,2022,4844.618,T,USA,PPP,United States dollar (USD),False
20068,United States of America,2022,4844.618,T,USA,USD,United States dollar (USD),False
20069,United States of America,2022,5373.68,M,USA,Local,United States dollar (USD),False
20070,United States of America,2022,5373.68,M,USA,PPP,United States dollar (USD),False
20071,United States of America,2022,5373.68,M,USA,USD,United States dollar (USD),False
20072,United States of America,2022,4276.698,F,USA,Local,United States dollar (USD),False
20073,United States of America,2022,4276.698,F,USA,PPP,United States dollar (USD),False
20074,United States of America,2022,4276.698,F,USA,USD,United States dollar (USD),False
20075,United States of America,2021,4600.127,T,USA,Local,United States dollar (USD),False
20076,United States of America,2021,4600.127,T,USA,PPP,United States dollar (USD),False
20077,United States of America,2021,4600.127,T,USA,USD,United States dollar (USD),False
20078,United States of America,2021,5119.595,M,USA,Local,United States dollar (USD),False
20079,United States of America,2021,5119.595,M,USA,PPP,United States dollar (USD),False
20080,United States of America,2021,5119.595,M,USA,USD,United States dollar (USD),False
20081,United States of America,2021,4043.957,F,USA,Local,United States dollar (USD),False
20082,United States of America,2021,4043.957,F,USA,PPP,United States dollar (USD),False
20083,United States of America,2021,4043.957,F,USA,USD,United States dollar (USD),False
20084,United States of America,2020,4502.189,T,USA,Local,United States dollar (USD),True
20085,United States of America,2020,4502.189,T,USA,PPP,United States dollar (USD),True
20086,United States of America,2020,4502.189,T,USA,USD,United States dollar (USD),True
20087,United States of America,2020,5036.621,M,USA,Local,United States dollar (USD),True
20088,United States of America,2020,5036.621,M,USA,PPP,United States dollar (USD),True
20089,United States of America,2020,5036.621,M,USA,USD,United States dollar (USD),True
20090,United States of America,2020,3924.999,F,USA,Local,United States dollar (USD),True
20091,United States of America,2020,3924.999,F,USA,PPP,United States dollar (USD),True
20092,United States of America,2020,3924.999,F,USA,USD,United States dollar (USD),True
20093,United States of America,2019,4233.085,T,USA,Local,United States dollar (USD),False
20094,United States of America,2019,4233.085,T,USA,PPP,United States dollar (USD),False
20095,United States of America,2019,4233.085,T,USA,USD,United States dollar (USD),False
20096,United States of America,2019,4776.756,M,USA,Local,United States dollar (USD),False
20097,United States of America,2019,4776.756,M,USA,PPP,United States dollar (USD),False
20098,United States of America,2019,4776.756,M,USA,USD,United States dollar (USD),False
20099,United States of America,2019,3653.084,F,USA,Local,United States dollar (USD),False
20100,United States of America,2019,3653.084,F,USA,PPP,United States dollar (USD),False
20101,United States of America,2019,3653.084,F,USA,USD,United States dollar (USD),False
20102,United States of America,2018,4088.47,T,USA,Local,United States dollar (USD),False
20103,United States of America,2018,4088.47,T,USA,PPP,United States dollar (USD),False
20104,United States of America,2018,4088.47,T,USA,USD,United States dollar (USD),False
20105,United States of America,2018,4617.719,M,USA,Local,United States dollar (USD),False
20106,United States of America,2018,4617.719,M,USA,PPP,United States dollar (USD),False
20107,United States of America,2018,4617.719,M,USA,USD,United States dollar (USD),False
20108,United States of America,2018,3520.995,F,USA,Local,United States dollar (USD),False
20109,United States of America,2018,3520.995,F,USA,PPP,United States dollar (USD),False
20110,United States of America,2018,3520.995,F,USA,USD,United States dollar (USD),False
20111,United States of America,2017,3955.181,T,USA,Local,United States dollar (USD),False
20112,United States of America,2017,3955.181,T,USA,PPP,United States dollar (USD),False
20113,United States of America,2017,3955.181,T,USA,USD,United States dollar (USD),False
20114,United States of America,2017,4472.514,M,USA,Local,United States dollar (USD),False
20115,United States of America,2017,4472.514,M,USA,PPP,United States dollar (USD),False
20116,United States of America,2017,4472.514,M,USA,USD,United States dollar (USD),False
20117,United States of America,2017,3399.849,F,USA,Local,United States dollar (USD),False
20118,United States of America,2017,3399.849,F,USA,PPP,United States dollar (USD),False
20119,United States of America,2017,3399.849,F,USA,USD,United States dollar (USD),False
20120,United States of America,2016,3834.601,T,USA,Local,United States dollar (USD),False
20121,United States of America,2016,3834.601,T,USA,PPP,United States dollar (USD),False
20122,United States of America,2016,3834.601,T,USA,USD,United States dollar (USD),False
20123,United States of America,2016,4345.897,M,USA,Local,United States dollar (USD),False
20124,United States of America,2016,4345.897,M,USA,PPP,United States dollar (USD),False
20125,United States of America,2016,4345.897,M,USA,USD,United States dollar (USD),False
20126,United States of America,2016,3284.471,F,USA,Local,United States dollar (USD),False
20127,United States of America,2016,3284.471,F,USA,PPP,United States dollar (USD),False
20128,United States of America,2016,3284.471,F,USA,USD,United States dollar (USD),False
20129,United States of America,2015,3728.372,T,USA,Local,United States dollar (USD),False
20130,United States of America,2015,3728.372,T,USA,PPP,United States dollar (USD),False
20131,United States of America,2015,3728.372,T,USA,USD,United States dollar (USD),False
20132,United States of America,2015,4233.861,M,USA,Local,United States dollar (USD),False
20133,United States of America,2015,4233.861,M,USA,PPP,United States dollar (USD),False
20134,United States of America,2015,4233.861,M,USA,USD,United States dollar (USD),False
20135,United States of America,2015,3186.491,F,USA,Local,United States dollar (USD),False
20136,United States of America,2015,3186.491,F,USA,PPP,United States dollar (USD),False
20137,United States of America,2015,3186.491,F,USA,USD,United States dollar (USD),False
20138,United States of America,2014,3623.504,T,USA,Local,United States dollar (USD),False
20139,United States of America,2014,3623.504,T,USA,PPP,United States dollar (USD),False
20140,United States of America,2014,3623.504,T,USA,USD,United States dollar (USD),False
20141,United States of America,2014,4109.564,M,USA,Local,United States dollar (USD),False
20142,United States of America,2014,4109.564,M,USA,PPP,United States dollar (USD),False
20143,United States of America,2014,4109.564,M,USA,USD,United States dollar (USD),False
20144,United States of America,2014,3102.754,F,USA,Local,United States dollar (USD),False
20145,United States of America,2014,3102.754,F,USA,PPP,United States dollar (USD),False
20146,United States of America,2014,3102.754,F,USA,USD,United States dollar (USD),False
20147,United States of America,2013,3578.783,T,USA,Local,United States dollar (USD),False
20148,United States of America,2013,3578.783,T,USA,PPP,United States dollar (USD),False
20149,United States of America,2013,3578.783,T,USA,USD,United States dollar (USD),False
20150,United States of America,2013,4066.922,M,USA,Local,United States dollar (USD),False
20151,United States of America,2013,4066.922,M,USA,PPP,United States dollar (USD),False
20152,United States of America,2013,4066.922,M,USA,USD,United States dollar (USD),False
20153,United States of America,2013,3057.458,F,USA,Local,United States dollar (USD),False
20154,United States of America,2013,3057.458,F,USA,PPP,United States dollar (USD),False
20155,United States of America,2013,3057.458,F,USA,USD,United States dollar (USD),False
20156,United States of America,2012,3512.329,T,USA,Local,United States dollar (USD),False
20157,United States of America,2012,3512.329,T,USA,PPP,United States dollar (USD),False
20158,United States of America,2012,3512.329,T,USA,USD,United States dollar (USD),False
20159,United States of America,2012,4020.948,M,USA,Local,United States dollar (USD),False
20160,United States of America,2012,4020.948,M,USA,PPP,United States dollar (USD),False
20161,United States of America,2012,4020.948,M,USA,USD,United States dollar (USD),False
20162,United States of America,2012,2972.726,F,USA,Local,United States dollar (USD),False
20163,United States of America,2012,2972.726,F,USA,PPP,United States dollar (USD),False
20164,United States of America,2012,2972.726,F,USA,USD,United States dollar (USD),False
20165,United States of America,2011,3433.603,T,USA,Local,United States dollar (USD),False
20166,United States of America,2011,3433.603,T,USA,PPP,United States dollar (USD),False
20167,United States of America,2011,3433.603,T,USA,USD,United States dollar (USD),False
20168,United States of America,2011,3907.668,M,USA,Local,United States dollar (USD),False
20169,United States of America,2011,3907.668,M,USA,PPP,United States dollar (USD),False
20170,United States of America,2011,3907.668,M,USA,USD,United States dollar (USD),False
20171,United States of America,2011,2930.882,F,USA,Local,United States dollar (USD),False
20172,United States of America,2011,2930.882,F,USA,PPP,United States dollar (USD),False
20173,United States of America,2011,2930.882,F,USA,USD,United States dollar (USD),False
20174,United States of America,2010,3389.019,T,USA,Local,United States dollar (USD),False
20175,United States of America,2010,3389.019,T,USA,PPP,United States dollar (USD),False
20176,United States of America,2010,3389.019,T,USA,USD,United States dollar (USD),False
20177,United States of America,2010,3879.561,M,USA,Local,United States dollar (USD),False
20178,United States of America,2010,3879.561,M,USA,PPP,United States dollar (USD),False
20179,United States of America,2010,3879.561,M,USA,USD,United States dollar (USD),False
20180,United States of America,2010,2877.925,F,USA,Local,United States dollar (USD),False
20181,United States of America,2010,2877.925,F,USA,PPP,United States dollar (USD),False
20182,United States of America,2010,2877.925,F,USA,USD,United States dollar (USD),False
20183,United States of America,2009,3354.7,T,USA,Local,United States dollar (USD),False
20184,United States of America,2009,3354.7,T,USA,PPP,United States dollar (USD),False
20185,United States of America,2009,3354.7,T,USA,USD,United States dollar (USD),False
20186,United States of America,2009,3864.375,M,USA,Local,United States dollar (USD),False
20187,United States of America,2009,3864.375,M,USA,PPP,United States dollar (USD),False
20188,United States of America,2009,3864.375,M,USA,USD,United States dollar (USD),False
20189,United States of America,2009,2826.424,F,USA,Local,United States dollar (USD),False
20190,United States of America,2009,2826.424,F,USA,PPP,United States dollar (USD),False
20191,United States of America,2009,2826.424,F,USA,USD,United States dollar (USD),False
20192,United States of America,2008,3339.885,T,USA,Local,United States dollar (USD),False
20193,United States of America,2008,3339.885,T,USA,PPP,United States dollar (USD),False
20194,United States of America,2008,3339.885,T,USA,USD,United States dollar (USD),False
20195,United States of America,2008,3846.64,M,USA,Local,United States dollar (USD),False
20196,United States of America,2008,3846.64,M,USA,PPP,United States dollar (USD),False
20197,United States of America,2008,3846.64,M,USA,USD,United States dollar (USD),False
20198,United States of America,2008,2801.012,F,USA,Local,United States dollar (USD),False
20199,United States of America,2008,2801.012,F,USA,PPP,United States dollar (USD),False
20200,United States of America,2008,2801.012,F,USA,USD,United States dollar (USD),False
20201,United States of America,2007,3223.712,T,USA,Local,United States dollar (USD),False
20202,United States of America,2007,3223.712,T,USA,PPP,United States dollar (USD),False
20203,United States of America,2007,3223.712,T,USA,USD,United States dollar (USD),False
20204,United States of America,2007,3719.68,M,USA,Local,United States dollar (USD),False
20205,United States of America,2007,3719.68,M,USA,PPP,United States dollar (USD),False
20206,United States of America,2007,3719.68,M,USA,USD,United States dollar (USD),False
20207,United States of America,2007,2690.616,F,USA,Local,United States dollar (USD),False
20208,United States of America,2007,2690.616,F,USA,PPP,United States dollar (USD),False
20209,United States of America,2007,2690.616,F,USA,USD,United States dollar (USD),False
20210,United States of America,2006,3130.431,T,USA,Local,United States dollar (USD),False
20211,United States of America,2006,3130.431,T,USA,PPP,United States dollar (USD),False
20212,United States of America,2006,3130.431,T,USA,USD,United States dollar (USD),False
20213,United States of America,2006,3607.771,M,USA,Local,United States dollar (USD),False
20214,United States of America,2006,3607.771,M,USA,PPP,United States dollar (USD),False
20215,United States of America,2006,3607.771,M,USA,USD,United States dollar (USD),False
20216,United States of America,2006,2612.911,F,USA,Local,United States dollar (USD),False
20217,United States of America,2006,2612.911,F,USA,PPP,United States dollar (USD),False
20218,United States of America,2006,2612.911,F,USA,USD,United States dollar (USD),False
20219,United States of America,2005,3029.409,T,USA,Local,United States dollar (USD),False
