,ISO,country,year,sex,avg monthly earnings,local currency
8141,GTM,Guatemala,2012,T,289.094,Quetzal (GTQ)
8142,GTM,Guatemala,2012,M,2287.789,Quetzal (GTQ)
8143,GTM,Guatemala,2012,M,610.464,Quetzal (GTQ)
8144,GTM,Guatemala,2012,M,292.048,Quetzal (GTQ)
8145,GTM,Guatemala,2012,F,2207.789,Quetzal (GTQ)
8146,GTM,Guatemala,2012,F,589.117,Quetzal (GTQ)
8147,GTM,Guatemala,2012,F,281.836,Quetzal (GTQ)
8148,GTM,Guatemala,2011,T,2173.883,Quetzal (GTQ)
8149,GTM,Guatemala,2011,T,558.493,Quetzal (GTQ)
8150,GTM,Guatemala,2011,T,279.225,Quetzal (GTQ)
8151,GTM,Guatemala,2011,M,2277.189,Quetzal (GTQ)
8152,GTM,Guatemala,2011,M,585.034,Quetzal (GTQ)
8153,GTM,Guatemala,2011,M,292.494,Quetzal (GTQ)
8154,GTM,Guatemala,2011,F,1943.404,Quetzal (GTQ)
8155,GTM,Guatemala,2011,F,499.281,Quetzal (GTQ)
8156,GTM,Guatemala,2011,F,249.621,Quetzal (GTQ)
8157,GTM,Guatemala,2010,T,2166.921,Quetzal (GTQ)
8158,GTM,Guatemala,2010,T,573.204,Quetzal (GTQ)
8159,GTM,Guatemala,2010,T,268.923,Quetzal (GTQ)
8160,GTM,Guatemala,2010,M,2229.345,Quetzal (GTQ)
8161,GTM,Guatemala,2010,M,589.716,Quetzal (GTQ)
8162,GTM,Guatemala,2010,M,276.67,Quetzal (GTQ)
8163,GTM,Guatemala,2010,F,2020.495,Quetzal (GTQ)
8164,GTM,Guatemala,2010,F,534.47,Quetzal (GTQ)
8165,GTM,Guatemala,2010,F,250.751,Quetzal (GTQ)
8166,GTM,Guatemala,2008,T,2677.93,Quetzal (GTQ)
8167,GTM,Guatemala,2008,T,739.934,Quetzal (GTQ)
8168,GTM,Guatemala,2008,T,354.222,Quetzal (GTQ)
8169,GTM,Guatemala,2007,T,2564.12,Quetzal (GTQ)
8170,GTM,Guatemala,2007,T,759.774,Quetzal (GTQ)
8171,GTM,Guatemala,2007,T,334.161,Quetzal (GTQ)
8172,GTM,Guatemala,2006,T,2131.916,Quetzal (GTQ)
8173,GTM,Guatemala,2006,T,656.084,Quetzal (GTQ)
8174,GTM,Guatemala,2006,T,280.418,Quetzal (GTQ)
8175,GTM,Guatemala,2006,M,2227.444,Quetzal (GTQ)
8176,GTM,Guatemala,2006,M,685.482,Quetzal (GTQ)
8177,GTM,Guatemala,2006,M,292.983,Quetzal (GTQ)
8178,GTM,Guatemala,2006,F,1928.79,Quetzal (GTQ)
8179,GTM,Guatemala,2006,F,593.573,Quetzal (GTQ)
8180,GTM,Guatemala,2006,F,253.7,Quetzal (GTQ)
8181,GTM,Guatemala,2005,T,2329.16,Quetzal (GTQ)
8182,GTM,Guatemala,2005,T,739.942,Quetzal (GTQ)
8183,GTM,Guatemala,2005,T,305.106,Quetzal (GTQ)
8184,GTM,Guatemala,2004,T,1684.397,Quetzal (GTQ)
8185,GTM,Guatemala,2004,T,564.692,Quetzal (GTQ)
8186,GTM,Guatemala,2004,T,211.967,Quetzal (GTQ)
8187,GTM,Guatemala,2004,M,1748.068,Quetzal (GTQ)
8188,GTM,Guatemala,2004,M,586.038,Quetzal (GTQ)
8189,GTM,Guatemala,2004,M,219.98,Quetzal (GTQ)
8190,GTM,Guatemala,2004,F,1534.71,Quetzal (GTQ)
8191,GTM,Guatemala,2004,F,514.51,Quetzal (GTQ)
8192,GTM,Guatemala,2004,F,193.131,Quetzal (GTQ)
8193,GTM,Guatemala,2003,T,1746.948,Quetzal (GTQ)
8194,GTM,Guatemala,2003,T,613.619,Quetzal (GTQ)
8195,GTM,Guatemala,2003,T,219.995,Quetzal (GTQ)
8196,GTM,Guatemala,2003,M,1833.144,Quetzal (GTQ)
8197,GTM,Guatemala,2003,M,643.896,Quetzal (GTQ)
8198,GTM,Guatemala,2003,M,230.85,Quetzal (GTQ)
8199,GTM,Guatemala,2003,F,1552.8,Quetzal (GTQ)
8200,GTM,Guatemala,2003,F,545.425,Quetzal (GTQ)
8201,GTM,Guatemala,2003,F,195.546,Quetzal (GTQ)
8202,GTM,Guatemala,2002,T,1678.841,Quetzal (GTQ)
8203,GTM,Guatemala,2002,T,608.917,Quetzal (GTQ)
8204,GTM,Guatemala,2002,T,214.64,Quetzal (GTQ)
8205,GTM,Guatemala,2002,M,1733.579,Quetzal (GTQ)
8206,GTM,Guatemala,2002,M,628.771,Quetzal (GTQ)
8207,GTM,Guatemala,2002,M,221.639,Quetzal (GTQ)
8208,GTM,Guatemala,2002,F,1554.248,Quetzal (GTQ)
8209,GTM,Guatemala,2002,F,563.727,Quetzal (GTQ)
8210,GTM,Guatemala,2002,F,198.711,Quetzal (GTQ)
8211,GTM,Guatemala,2001,T,1859.8,Quetzal (GTQ)
8212,GTM,Guatemala,2001,T,718.022,Quetzal (GTQ)
8213,GTM,Guatemala,2001,T,236.658,Quetzal (GTQ)
8214,GTM,Guatemala,2000,T,1724.8,Quetzal (GTQ)
8215,GTM,Guatemala,2000,T,694.783,Quetzal (GTQ)
8216,GTM,Guatemala,2000,T,222.178,Quetzal (GTQ)
8217,GTM,Guatemala,1999,T,1567.78,Quetzal (GTQ)
8218,GTM,Guatemala,1999,T,647.42,Quetzal (GTQ)
8219,GTM,Guatemala,1999,T,212.275,Quetzal (GTQ)
8220,GTM,Guatemala,1998,T,1408.51,Quetzal (GTQ)
8221,GTM,Guatemala,1998,T,598.87,Quetzal (GTQ)
8222,GTM,Guatemala,1998,T,220.264,Quetzal (GTQ)
8223,GTM,Guatemala,1997,T,1275.08,Quetzal (GTQ)
8224,GTM,Guatemala,1997,T,569.158,Quetzal (GTQ)
8225,GTM,Guatemala,1997,T,210.226,Quetzal (GTQ)
8226,GTM,Guatemala,1996,T,1136.02,Quetzal (GTQ)
8227,GTM,Guatemala,1996,T,541.252,Quetzal (GTQ)
8228,GTM,Guatemala,1996,T,187.787,Quetzal (GTQ)
8229,GTM,Guatemala,1995,T,932.76,Quetzal (GTQ)
8230,GTM,Guatemala,1995,T,479.492,Quetzal (GTQ)
8231,GTM,Guatemala,1995,T,160.534,Quetzal (GTQ)
8232,GTM,Guatemala,1994,T,768.13,Quetzal (GTQ)
8233,GTM,Guatemala,1994,T,416.395,Quetzal (GTQ)
8234,GTM,Guatemala,1994,T,133.56,Quetzal (GTQ)
8235,GTM,Guatemala,1993,T,678.45,Quetzal (GTQ)
8236,GTM,Guatemala,1993,T,397.344,Quetzal (GTQ)
8237,GTM,Guatemala,1993,T,120.391,Quetzal (GTQ)
8238,GTM,Guatemala,1992,T,559.08,Quetzal (GTQ)
8239,GTM,Guatemala,1992,T,355.637,Quetzal (GTQ)
8240,GTM,Guatemala,1992,T,108.126,Quetzal (GTQ)
8241,GTM,Guatemala,1991,T,441.05,Quetzal (GTQ)
8242,GTM,Guatemala,1991,T,299.665,Quetzal (GTQ)
8243,GTM,Guatemala,1991,T,87.703,Quetzal (GTQ)
8244,GTM,Guatemala,1990,T,348.86,Quetzal (GTQ)
8245,GTM,Guatemala,1990,T,302.818,Quetzal (GTQ)
8246,GTM,Guatemala,1990,T,77.771,Quetzal (GTQ)
8247,GTM,Guatemala,1989,T,302.15,Quetzal (GTQ)
8248,GTM,Guatemala,1988,T,257.67,Quetzal (GTQ)
8249,GTM,Guatemala,1987,T,220.96,Quetzal (GTQ)
8250,GTM,Guatemala,1986,T,184.36,Quetzal (GTQ)
8251,GTM,Guatemala,1985,T,164.69,Quetzal (GTQ)
8252,GTM,Guatemala,1984,T,160.79,Quetzal (GTQ)
8253,GTM,Guatemala,1983,T,170.81,Quetzal (GTQ)
8254,GTM,Guatemala,1982,T,161.31,Quetzal (GTQ)
8255,GTM,Guatemala,1981,T,151.89,Quetzal (GTQ)
8256,GTM,Guatemala,1980,T,115.78,Quetzal (GTQ)
8257,GUM,Guam,2016,T,2065.332,United States dollar (USD)
8258,GUM,Guam,2016,T,1858.975,United States dollar (USD)
8259,GUM,Guam,2016,T,2065.332,United States dollar (USD)
8260,GUM,Guam,2015,T,2082.622,United States dollar (USD)
8261,GUM,Guam,2015,T,1962.254,United States dollar (USD)
8262,GUM,Guam,2015,T,2082.622,United States dollar (USD)
8263,GUM,Guam,2014,T,2074.763,United States dollar (USD)
8264,GUM,Guam,2014,T,1934.96,United States dollar (USD)
8265,GUM,Guam,2014,T,2074.763,United States dollar (USD)
8266,GUM,Guam,2013,T,2007.176,United States dollar (USD)
8267,GUM,Guam,2013,T,1856.781,United States dollar (USD)
8268,GUM,Guam,2013,T,2007.176,United States dollar (USD)
8269,GUM,Guam,2012,T,2035.468,United States dollar (USD)
8270,GUM,Guam,2012,T,1855.77,United States dollar (USD)
8271,GUM,Guam,2012,T,2035.468,United States dollar (USD)
8272,GUM,Guam,2011,T,1942.732,United States dollar (USD)
8273,GUM,Guam,2011,T,1790.842,United States dollar (USD)
8274,GUM,Guam,2011,T,1942.732,United States dollar (USD)
8275,GUM,Guam,2010,T,1944.304,United States dollar (USD)
8276,GUM,Guam,2009,T,1911.297,United States dollar (USD)
8277,GUM,Guam,2008,T,1802.843,United States dollar (USD)
8278,GUM,Guam,2007,T,1779.439,United States dollar (USD)
8279,GUM,Guam,2006,T,1671.021,United States dollar (USD)
8280,GUM,Guam,2005,T,1686.6,United States dollar (USD)
8281,GUM,Guam,2004,T,1733.684,United States dollar (USD)
8282,GUM,Guam,2003,T,1706.938,United States dollar (USD)
8283,GUM,Guam,2002,T,1506.156,United States dollar (USD)
8284,GUM,Guam,2001,T,1511.876,United States dollar (USD)
8285,GUM,Guam,2000,T,1630.938,United States dollar (USD)
8286,GUM,Guam,1995,T,1545.083,United States dollar (USD)
8287,GUM,Guam,1994,T,1525.286,United States dollar (USD)
8288,GUM,Guam,1993,T,1430.909,United States dollar (USD)
8289,GUM,Guam,1992,T,1409.233,United States dollar (USD)
8290,GUM,Guam,1991,T,1374.489,United States dollar (USD)
8291,GUM,Guam,1990,T,1273.02,United States dollar (USD)
8292,GUM,Guam,1989,T,1156.526,United States dollar (USD)
8293,GUM,Guam,1988,T,1044.604,United States dollar (USD)
8294,GUM,Guam,1987,T,990.016,United States dollar (USD)
8295,GUM,Guam,1986,T,978.095,United States dollar (USD)
8296,GUM,Guam,1985,T,962.594,United States dollar (USD)
8297,GUM,Guam,1984,T,944.282,United States dollar (USD)
8298,GUM,Guam,1983,T,893.816,United States dollar (USD)
8299,GUM,Guam,1982,T,888.75,United States dollar (USD)
8300,GUM,Guam,1981,T,909.906,United States dollar (USD)
8301,GUM,Guam,1980,T,788.701,United States dollar (USD)
8302,GUM,Guam,1979,T,808.602,United States dollar (USD)
8303,GUM,Guam,1978,T,764.306,United States dollar (USD)
8304,GUM,Guam,1977,T,605.594,United States dollar (USD)
8305,GUM,Guam,1976,T,624.52,United States dollar (USD)
8306,GUM,Guam,1975,T,573.552,United States dollar (USD)
8307,GUM,Guam,1974,T,591.924,United States dollar (USD)
8308,GUY,Guyana,2019,T,81867.118,Guyanese dollar (GYD)
8309,GUY,Guyana,2019,T,748.834,Guyanese dollar (GYD)
8310,GUY,Guyana,2019,T,392.648,Guyanese dollar (GYD)
8311,GUY,Guyana,2019,M,86863.156,Guyanese dollar (GYD)
8312,GUY,Guyana,2019,M,794.533,Guyanese dollar (GYD)
8313,GUY,Guyana,2019,M,416.61,Guyanese dollar (GYD)
8314,GUY,Guyana,2019,F,74712.503,Guyanese dollar (GYD)
8315,GUY,Guyana,2019,F,683.391,Guyanese dollar (GYD)
8316,GUY,Guyana,2019,F,358.333,Guyanese dollar (GYD)
8317,GUY,Guyana,2018,T,76729.473,Guyanese dollar (GYD)
8318,GUY,Guyana,2018,T,678.084,Guyanese dollar (GYD)
8319,GUY,Guyana,2018,T,369.395,Guyanese dollar (GYD)
8320,GUY,Guyana,2018,M,82316.024,Guyanese dollar (GYD)
8321,GUY,Guyana,2018,M,727.454,Guyanese dollar (GYD)
8322,GUY,Guyana,2018,M,396.29,Guyanese dollar (GYD)
8323,GUY,Guyana,2018,F,68469.065,Guyanese dollar (GYD)
8324,GUY,Guyana,2018,F,605.084,Guyanese dollar (GYD)
8325,GUY,Guyana,2018,F,329.627,Guyanese dollar (GYD)
8326,GUY,Guyana,2007,T,77750.0,Guyanese dollar (GYD)
8327,GUY,Guyana,2007,T,718.831,Guyanese dollar (GYD)
8328,GUY,Guyana,2007,T,384.242,Guyanese dollar (GYD)
8329,GUY,Guyana,2006,T,62624.0,Guyanese dollar (GYD)
8330,GUY,Guyana,2006,T,631.605,Guyanese dollar (GYD)
8331,GUY,Guyana,2006,T,312.825,Guyanese dollar (GYD)
8332,GUY,Guyana,2004,T,73922.0,Guyanese dollar (GYD)
8333,GUY,Guyana,2004,T,796.805,Guyanese dollar (GYD)
8334,GUY,Guyana,2004,T,372.764,Guyanese dollar (GYD)
8335,GUY,Guyana,2003,T,53910.0,Guyanese dollar (GYD)
8336,GUY,Guyana,2003,T,592.365,Guyanese dollar (GYD)
8337,GUY,Guyana,2003,T,278.061,Guyanese dollar (GYD)
8338,HKG,"Hong Kong, China",2016,T,15000.0,Hong Kong dollar (HKD)
8339,HKG,"Hong Kong, China",2016,T,2323.573,Hong Kong dollar (HKD)
8340,HKG,"Hong Kong, China",2016,T,1932.429,Hong Kong dollar (HKD)
8341,HKG,"Hong Kong, China",2016,M,18000.0,Hong Kong dollar (HKD)
8342,HKG,"Hong Kong, China",2016,M,2788.287,Hong Kong dollar (HKD)
8343,HKG,"Hong Kong, China",2016,M,2318.915,Hong Kong dollar (HKD)
8344,HKG,"Hong Kong, China",2016,F,12000.0,Hong Kong dollar (HKD)
8345,HKG,"Hong Kong, China",2016,F,1858.858,Hong Kong dollar (HKD)
8346,HKG,"Hong Kong, China",2016,F,1545.944,Hong Kong dollar (HKD)
8347,HKG,"Hong Kong, China",2015,T,14200.0,Hong Kong dollar (HKD)
8348,HKG,"Hong Kong, China",2015,T,2244.407,Hong Kong dollar (HKD)
8349,HKG,"Hong Kong, China",2015,T,1831.844,Hong Kong dollar (HKD)
8350,HKG,"Hong Kong, China",2015,M,16500.0,Hong Kong dollar (HKD)
8351,HKG,"Hong Kong, China",2015,M,2607.938,Hong Kong dollar (HKD)
8352,HKG,"Hong Kong, China",2015,M,2128.552,Hong Kong dollar (HKD)
8353,HKG,"Hong Kong, China",2015,F,11800.0,Hong Kong dollar (HKD)
8354,HKG,"Hong Kong, China",2015,F,1865.071,Hong Kong dollar (HKD)
8355,HKG,"Hong Kong, China",2015,F,1522.237,Hong Kong dollar (HKD)
8356,HKG,"Hong Kong, China",2014,T,13000.0,Hong Kong dollar (HKD)
8357,HKG,"Hong Kong, China",2014,T,2059.038,Hong Kong dollar (HKD)
8358,HKG,"Hong Kong, China",2014,T,1676.536,Hong Kong dollar (HKD)
8359,HKG,"Hong Kong, China",2014,M,15000.0,Hong Kong dollar (HKD)
8360,HKG,"Hong Kong, China",2014,M,2375.813,Hong Kong dollar (HKD)
8361,HKG,"Hong Kong, China",2014,M,1934.465,Hong Kong dollar (HKD)
8362,HKG,"Hong Kong, China",2014,F,11000.0,Hong Kong dollar (HKD)
8363,HKG,"Hong Kong, China",2014,F,1742.263,Hong Kong dollar (HKD)
8364,HKG,"Hong Kong, China",2014,F,1418.607,Hong Kong dollar (HKD)
8365,HKG,"Hong Kong, China",2013,T,12600.0,Hong Kong dollar (HKD)
8366,HKG,"Hong Kong, China",2013,T,2066.963,Hong Kong dollar (HKD)
8367,HKG,"Hong Kong, China",2013,T,1624.549,Hong Kong dollar (HKD)
8368,HKG,"Hong Kong, China",2013,M,15000.0,Hong Kong dollar (HKD)
8369,HKG,"Hong Kong, China",2013,M,2460.671,Hong Kong dollar (HKD)
8370,HKG,"Hong Kong, China",2013,M,1933.987,Hong Kong dollar (HKD)
8371,HKG,"Hong Kong, China",2013,F,10500.0,Hong Kong dollar (HKD)
8372,HKG,"Hong Kong, China",2013,F,1722.469,Hong Kong dollar (HKD)
8373,HKG,"Hong Kong, China",2013,F,1353.791,Hong Kong dollar (HKD)
8374,HKG,"Hong Kong, China",2012,T,12000.0,Hong Kong dollar (HKD)
8375,HKG,"Hong Kong, China",2012,T,2088.934,Hong Kong dollar (HKD)
8376,HKG,"Hong Kong, China",2012,T,1547.106,Hong Kong dollar (HKD)
8377,HKG,"Hong Kong, China",2012,M,14000.0,Hong Kong dollar (HKD)
8378,HKG,"Hong Kong, China",2012,M,2437.089,Hong Kong dollar (HKD)
8379,HKG,"Hong Kong, China",2012,M,1804.957,Hong Kong dollar (HKD)
8380,HKG,"Hong Kong, China",2012,F,10000.0,Hong Kong dollar (HKD)
8381,HKG,"Hong Kong, China",2012,F,1740.778,Hong Kong dollar (HKD)
8382,HKG,"Hong Kong, China",2012,F,1289.255,Hong Kong dollar (HKD)
8383,HKG,"Hong Kong, China",2011,T,11000.0,Hong Kong dollar (HKD)
8384,HKG,"Hong Kong, China",2011,T,1947.938,Hong Kong dollar (HKD)
8385,HKG,"Hong Kong, China",2011,T,1413.155,Hong Kong dollar (HKD)
8386,HKG,"Hong Kong, China",2011,M,13000.0,Hong Kong dollar (HKD)
8387,HKG,"Hong Kong, China",2011,M,2302.109,Hong Kong dollar (HKD)
8388,HKG,"Hong Kong, China",2011,M,1670.092,Hong Kong dollar (HKD)
8389,HKG,"Hong Kong, China",2011,F,9000.0,Hong Kong dollar (HKD)
8390,HKG,"Hong Kong, China",2011,F,1593.768,Hong Kong dollar (HKD)
8391,HKG,"Hong Kong, China",2011,F,1156.218,Hong Kong dollar (HKD)
8392,HKG,"Hong Kong, China",2010,T,11000.0,Hong Kong dollar (HKD)
8393,HKG,"Hong Kong, China",2010,T,1988.507,Hong Kong dollar (HKD)
8394,HKG,"Hong Kong, China",2010,T,1415.853,Hong Kong dollar (HKD)
8395,HKG,"Hong Kong, China",2010,M,12000.0,Hong Kong dollar (HKD)
8396,HKG,"Hong Kong, China",2010,M,2169.28,Hong Kong dollar (HKD)
8397,HKG,"Hong Kong, China",2010,M,1544.567,Hong Kong dollar (HKD)
8398,HKG,"Hong Kong, China",2010,F,9000.0,Hong Kong dollar (HKD)
8399,HKG,"Hong Kong, China",2010,F,1626.96,Hong Kong dollar (HKD)
8400,HKG,"Hong Kong, China",2010,F,1158.425,Hong Kong dollar (HKD)
8401,HKG,"Hong Kong, China",2007,T,10000.1,Hong Kong dollar (HKD)
8402,HKG,"Hong Kong, China",2007,T,1844.642,Hong Kong dollar (HKD)
8403,HKG,"Hong Kong, China",2007,T,1281.831,Hong Kong dollar (HKD)
8404,HKG,"Hong Kong, China",2007,M,12000.0,Hong Kong dollar (HKD)
8405,HKG,"Hong Kong, China",2007,M,2213.548,Hong Kong dollar (HKD)
8406,HKG,"Hong Kong, China",2007,M,1538.182,Hong Kong dollar (HKD)
8407,HKG,"Hong Kong, China",2007,F,8000.0,Hong Kong dollar (HKD)
8408,HKG,"Hong Kong, China",2007,F,1475.699,Hong Kong dollar (HKD)
8409,HKG,"Hong Kong, China",2007,F,1025.455,Hong Kong dollar (HKD)
8410,HKG,"Hong Kong, China",2005,M,11000.0,Hong Kong dollar (HKD)
8411,HKG,"Hong Kong, China",2005,M,1989.053,Hong Kong dollar (HKD)
8412,HKG,"Hong Kong, China",2005,M,1414.367,Hong Kong dollar (HKD)
8413,HKG,"Hong Kong, China",2005,F,8000.0,Hong Kong dollar (HKD)
8414,HKG,"Hong Kong, China",2005,F,1446.584,Hong Kong dollar (HKD)
8415,HKG,"Hong Kong, China",2005,F,1028.63,Hong Kong dollar (HKD)
8416,HKG,"Hong Kong, China",2004,T,9500.0,Hong Kong dollar (HKD)
8417,HKG,"Hong Kong, China",2004,T,1675.181,Hong Kong dollar (HKD)
8418,HKG,"Hong Kong, China",2004,T,1219.825,Hong Kong dollar (HKD)
8419,HKG,"Hong Kong, China",2003,T,10000.0,Hong Kong dollar (HKD)
8420,HKG,"Hong Kong, China",2003,T,1712.652,Hong Kong dollar (HKD)
8421,HKG,"Hong Kong, China",2003,T,1284.233,Hong Kong dollar (HKD)
8422,HND,Honduras,2023,T,11039.177,Lempira (HNL)
8423,HND,Honduras,2023,T,905.458,Lempira (HNL)
8424,HND,Honduras,2023,T,448.717,Lempira (HNL)
8425,HND,Honduras,2023,M,10774.6,Lempira (HNL)
8426,HND,Honduras,2023,M,883.757,Lempira (HNL)
8427,HND,Honduras,2023,M,437.962,Lempira (HNL)
8428,HND,Honduras,2023,F,11608.047,Lempira (HNL)
8429,HND,Honduras,2023,F,952.118,Lempira (HNL)
8430,HND,Honduras,2023,F,471.84,Lempira (HNL)
8431,HND,Honduras,2022,T,9217.472,Lempira (HNL)
8432,HND,Honduras,2022,T,774.532,Lempira (HNL)
8433,HND,Honduras,2022,T,376.44,Lempira (HNL)
8434,HND,Honduras,2022,M,9205.795,Lempira (HNL)
8435,HND,Honduras,2022,M,773.551,Lempira (HNL)
8436,HND,Honduras,2022,M,375.964,Lempira (HNL)
8437,HND,Honduras,2022,F,9241.316,Lempira (HNL)
8438,HND,Honduras,2022,F,776.536,Lempira (HNL)
8439,HND,Honduras,2022,F,377.414,Lempira (HNL)
8440,HND,Honduras,2021,T,25262.372,Lempira (HNL)
8441,HND,Honduras,2021,T,2144.125,Lempira (HNL)
8442,HND,Honduras,2021,T,1051.869,Lempira (HNL)
8443,HND,Honduras,2021,M,23871.754,Lempira (HNL)
8444,HND,Honduras,2021,M,2026.098,Lempira (HNL)
8445,HND,Honduras,2021,M,993.967,Lempira (HNL)
8446,HND,Honduras,2021,F,27798.25,Lempira (HNL)
8447,HND,Honduras,2021,F,2359.356,Lempira (HNL)
8448,HND,Honduras,2021,F,1157.457,Lempira (HNL)
8449,HND,Honduras,2020,T,8296.334,Lempira (HNL)
8450,HND,Honduras,2020,T,716.084,Lempira (HNL)
8451,HND,Honduras,2020,T,337.498,Lempira (HNL)
8452,HND,Honduras,2020,M,7711.371,Lempira (HNL)
8453,HND,Honduras,2020,M,665.593,Lempira (HNL)
8454,HND,Honduras,2020,M,313.701,Lempira (HNL)
8455,HND,Honduras,2020,F,9356.567,Lempira (HNL)
8456,HND,Honduras,2020,F,807.596,Lempira (HNL)
8457,HND,Honduras,2020,F,380.629,Lempira (HNL)
8458,HND,Honduras,2019,T,7338.608,Lempira (HNL)
8459,HND,Honduras,2019,T,641.912,Lempira (HNL)
8460,HND,Honduras,2019,T,299.431,Lempira (HNL)
8461,HND,Honduras,2019,M,7067.458,Lempira (HNL)
8462,HND,Honduras,2019,M,618.195,Lempira (HNL)
8463,HND,Honduras,2019,M,288.367,Lempira (HNL)
8464,HND,Honduras,2019,F,7864.666,Lempira (HNL)
8465,HND,Honduras,2019,F,687.927,Lempira (HNL)
8466,HND,Honduras,2019,F,320.895,Lempira (HNL)
8467,HND,Honduras,2018,T,6650.171,Lempira (HNL)
8468,HND,Honduras,2018,T,596.48,Lempira (HNL)
8469,HND,Honduras,2018,T,278.218,Lempira (HNL)
8470,HND,Honduras,2018,M,6318.571,Lempira (HNL)
8471,HND,Honduras,2018,M,566.738,Lempira (HNL)
8472,HND,Honduras,2018,M,264.345,Lempira (HNL)
8473,HND,Honduras,2018,F,7315.927,Lempira (HNL)
8474,HND,Honduras,2018,F,656.195,Lempira (HNL)
8475,HND,Honduras,2018,F,306.071,Lempira (HNL)
8476,HND,Honduras,2017,T,6875.838,Lempira (HNL)
8477,HND,Honduras,2017,T,644.038,Lempira (HNL)
8478,HND,Honduras,2017,T,292.75,Lempira (HNL)
8479,HND,Honduras,2017,M,6713.916,Lempira (HNL)
8480,HND,Honduras,2017,M,628.871,Lempira (HNL)
8481,HND,Honduras,2017,M,285.856,Lempira (HNL)
8482,HND,Honduras,2017,F,7198.0,Lempira (HNL)
8483,HND,Honduras,2017,F,674.213,Lempira (HNL)
8484,HND,Honduras,2017,F,306.466,Lempira (HNL)
8485,HND,Honduras,2016,T,7024.417,Lempira (HNL)
8486,HND,Honduras,2016,T,669.5,Lempira (HNL)
8487,HND,Honduras,2016,T,307.616,Lempira (HNL)
8488,HND,Honduras,2016,M,6707.003,Lempira (HNL)
8489,HND,Honduras,2016,M,639.247,Lempira (HNL)
8490,HND,Honduras,2016,M,293.716,Lempira (HNL)
8491,HND,Honduras,2016,F,7623.526,Lempira (HNL)
8492,HND,Honduras,2016,F,726.601,Lempira (HNL)
8493,HND,Honduras,2016,F,333.852,Lempira (HNL)
8494,HND,Honduras,2015,T,6660.392,Lempira (HNL)
8495,HND,Honduras,2015,T,627.444,Lempira (HNL)
8496,HND,Honduras,2015,T,303.502,Lempira (HNL)
8497,HND,Honduras,2015,M,6373.994,Lempira (HNL)
8498,HND,Honduras,2015,M,600.464,Lempira (HNL)
8499,HND,Honduras,2015,M,290.451,Lempira (HNL)
8500,HND,Honduras,2015,F,7201.77,Lempira (HNL)
8501,HND,Honduras,2015,F,678.445,Lempira (HNL)
8502,HND,Honduras,2015,F,328.171,Lempira (HNL)
8503,HND,Honduras,2014,T,6678.121,Lempira (HNL)
8504,HND,Honduras,2014,T,630.602,Lempira (HNL)
8505,HND,Honduras,2014,T,318.2,Lempira (HNL)
8506,HND,Honduras,2014,M,6286.042,Lempira (HNL)
8507,HND,Honduras,2014,M,593.579,Lempira (HNL)
8508,HND,Honduras,2014,M,299.519,Lempira (HNL)
8509,HND,Honduras,2014,F,7406.9,Lempira (HNL)
8510,HND,Honduras,2014,F,699.42,Lempira (HNL)
8511,HND,Honduras,2014,F,352.925,Lempira (HNL)
8512,HND,Honduras,2013,T,6045.341,Lempira (HNL)
8513,HND,Honduras,2013,T,585.756,Lempira (HNL)
8514,HND,Honduras,2013,T,297.013,Lempira (HNL)
8515,HND,Honduras,2013,M,5666.894,Lempira (HNL)
8516,HND,Honduras,2013,M,549.087,Lempira (HNL)
8517,HND,Honduras,2013,M,278.42,Lempira (HNL)
8518,HND,Honduras,2013,F,6777.286,Lempira (HNL)
8519,HND,Honduras,2013,F,656.677,Lempira (HNL)
8520,HND,Honduras,2013,F,332.974,Lempira (HNL)
8521,HND,Honduras,2012,T,6945.277,Lempira (HNL)
8522,HND,Honduras,2012,T,694.512,Lempira (HNL)
8523,HND,Honduras,2012,T,356.127,Lempira (HNL)
8524,HND,Honduras,2012,M,6638.761,Lempira (HNL)
8525,HND,Honduras,2012,M,663.861,Lempira (HNL)
8526,HND,Honduras,2012,M,340.41,Lempira (HNL)
8527,HND,Honduras,2012,F,7529.376,Lempira (HNL)
8528,HND,Honduras,2012,F,752.92,Lempira (HNL)
8529,HND,Honduras,2012,F,386.077,Lempira (HNL)
8530,HND,Honduras,2011,T,7385.085,Lempira (HNL)
8531,HND,Honduras,2011,T,719.521,Lempira (HNL)
8532,HND,Honduras,2011,T,390.391,Lempira (HNL)
8533,HND,Honduras,2011,M,7054.622,Lempira (HNL)
8534,HND,Honduras,2011,M,687.325,Lempira (HNL)
8535,HND,Honduras,2011,M,372.922,Lempira (HNL)
8536,HND,Honduras,2011,F,8018.433,Lempira (HNL)
8537,HND,Honduras,2011,F,781.228,Lempira (HNL)
8538,HND,Honduras,2011,F,423.871,Lempira (HNL)
8539,HND,Honduras,2010,T,6255.095,Lempira (HNL)
8540,HND,Honduras,2010,T,630.728,Lempira (HNL)
8541,HND,Honduras,2010,T,331.043,Lempira (HNL)
8542,HND,Honduras,2010,M,5980.78,Lempira (HNL)
8543,HND,Honduras,2010,M,603.067,Lempira (HNL)
8544,HND,Honduras,2010,M,316.526,Lempira (HNL)
8545,HND,Honduras,2010,F,6787.823,Lempira (HNL)
8546,HND,Honduras,2010,F,684.445,Lempira (HNL)
8547,HND,Honduras,2010,F,359.237,Lempira (HNL)
