,ISO,year,country,break,local_currency_code,F_local,F_usd,M_local,M_usd,T_local,T_usd,ratio,female_share,male_share,balanced_avg,balanced_ratio,ratio_usd
1121,LKA,2013,Sri Lanka,False,LKR,16796.851,130.138,20432.546,158.307,19209.289,148.83,0.822,0.336,0.663,18614.698,0.902,0.8220609322392567
1122,LKA,2014,Sri Lanka,False,LKR,18529.496,141.918,21796.725,166.942,20709.87,158.618,0.85,0.332,0.667,20163.11,0.918,0.8501036288052138
1123,LKA,2015,Sri Lanka,False,LKR,21354.722,157.185,25263.566,185.957,23924.724,176.102,0.845,0.342,0.657,23309.144,0.916,0.8452760584436187
1124,LKA,2016,Sri Lanka,False,LKR,23354.651,160.423,28887.14,198.426,27007.9,185.517,0.808,0.339,0.66,26120.895,0.894,0.8084777196536744
1125,LKA,2017,Sri Lanka,False,LKR,25628.441,168.114,31744.161,208.232,29562.582,193.921,0.807,0.356,0.643,28686.301,0.893,0.8073398901225556
1126,LKA,2018,Sri Lanka,False,LKR,27398.711,168.644,32970.947,202.942,31083.061,191.322,0.83,0.338,0.661,30184.828,0.907,0.8309960481319786
1127,LKA,2019,Sri Lanka,False,LKR,31574.491,176.646,39713.374,222.179,36468.978,204.028,0.795,0.398,0.601,35643.932,0.885,0.7950616394888805
1128,LKA,2020,Sri Lanka,False,LKR,32352.327,174.319,40220.001,216.711,37032.148,199.535,0.804,0.405,0.594,36286.164,0.891,0.8043846412964731
1129,LKA,2021,Sri Lanka,False,LKR,35749.565,179.859,42566.272,214.155,39797.378,200.224,0.839,0.406,0.593,39157.918,0.912,0.8398543111297893
1130,LKA,2022,Sri Lanka,False,LKR,40597.401,125.832,47039.725,145.8,44294.45,137.291,0.863,0.426,0.573,43818.562,0.926,0.8630452674897118
1131,LSO,2019,Lesotho,False,LSL,3062.682,211.973,3619.483,250.511,3350.693,231.907,0.846,0.482,0.517,3341.082,0.916,0.8461624439645365
1132,LTU,2015,Lithuania,False,EUR,804.366,892.455,909.099,1008.657,856.993,950.845,0.884,0.497,0.502,856.732,0.938,0.8847953268554127
1133,LTU,2016,Lithuania,False,EUR,886.118,980.847,1022.624,1131.946,953.298,1055.208,0.866,0.507,0.492,954.371,0.928,0.8665139503121174
1134,LTU,2017,Lithuania,False,EUR,943.099,1065.402,1095.443,1237.502,1016.515,1148.338,0.86,0.518,0.481,1019.271,0.925,0.8609295176896684
1135,LTU,2018,Lithuania,False,EUR,991.902,1171.391,1207.946,1426.53,1096.164,1294.52,0.821,0.517,0.482,1099.924,0.901,0.8211471192333846
1136,LTU,2019,Lithuania,False,EUR,1049.576,1174.973,1328.743,1487.494,1184.715,1326.259,0.789,0.515,0.484,1189.159,0.882,0.7899010012813498
1137,LTU,2020,Lithuania,False,EUR,1182.688,1350.862,1439.451,1644.135,1308.616,1494.696,0.821,0.509,0.49,1311.069,0.902,0.8216247449266636
1138,LTU,2021,Lithuania,False,EUR,1337.431,1581.834,1628.229,1925.773,1477.096,1747.021,0.821,0.519,0.48,1482.83,0.901,0.8214021071019274
1139,LTU,2022,Lithuania,False,EUR,1427.01,1502.71,1739.712,1832.001,1577.433,1661.113,0.82,0.518,0.481,1583.36,0.901,0.8202561024802935
1140,LTU,2023,Lithuania,False,EUR,1627.419,1759.677,1994.607,2156.706,1801.334,1947.726,0.815,0.526,0.473,1811.013,0.898,0.8159095398260123
1141,LUX,2002,Luxembourg,False,EUR,2384.35,2254.579,3018.83,2854.526,2808.82,2655.946,0.789,0.33,0.669,2701.59,0.882,0.7898260516807345
1142,LUX,2004,Luxembourg,False,EUR,2659.75,3308.469,4113.92,5117.314,3534.375,4396.418,0.646,0.398,0.601,3386.835,0.785,0.646524524389162
1143,LUX,2005,Luxembourg,False,EUR,2645.72,3291.515,4244.814,5280.931,3589.323,4465.442,0.623,0.409,0.59,3445.267,0.767,0.6232830915609388
1144,LUX,2006,Luxembourg,False,EUR,2824.436,3546.359,4351.054,5463.179,3708.261,4656.088,0.649,0.421,0.578,3587.745,0.787,0.6491383496678399
1145,LUX,2007,Luxembourg,False,EUR,3336.119,4572.078,5233.263,7172.072,4434.411,6077.262,0.637,0.421,0.578,4284.691,0.778,0.6374835612358605
1146,LUX,2008,Luxembourg,False,EUR,3365.612,4949.992,5390.486,7928.086,4525.925,6656.529,0.624,0.426,0.573,4378.049,0.768,0.6243615419913457
1147,LUX,2009,Luxembourg,False,EUR,3624.555,5055.465,5387.903,7514.952,4656.283,6494.502,0.672,0.414,0.585,4506.229,0.804,0.6727208636861552
1148,LUX,2010,Luxembourg,False,EUR,3592.112,4762.122,5231.004,6934.829,4508.324,5976.76,0.686,0.44,0.559,4411.558,0.814,0.6866963842944074
1149,LUX,2011,Luxembourg,False,EUR,3586.788,4992.649,5305.085,7384.44,4547.447,6329.843,0.676,0.44,0.559,4445.936,0.806,0.6761039428853103
1150,LUX,2012,Luxembourg,False,EUR,3748.473,4815.996,5226.652,6715.144,4573.975,5876.591,0.717,0.441,0.558,4487.562,0.835,0.7171843224806497
1151,LUX,2013,Luxembourg,False,EUR,4001.998,5315.125,5374.041,7137.361,4771.52,6337.142,0.744,0.439,0.56,4688.019,0.853,0.7446905095594857
1152,LUX,2014,Luxembourg,False,EUR,4148.755,5511.624,5366.377,7129.236,4821.604,6405.504,0.773,0.447,0.552,4757.566,0.872,0.7731016338917662
1153,LUX,2015,Luxembourg,False,EUR,4052.668,4496.488,5322.387,5905.257,4736.131,5254.798,0.761,0.461,0.538,4687.527,0.864,0.7614381558668828
1154,LUX,2016,Luxembourg,False,EUR,4432.61,4906.47,5793.9,6413.286,5195.178,5750.559,0.765,0.439,0.56,5113.254,0.866,0.7650477461943846
1155,LUX,2017,Luxembourg,False,EUR,4678.91,5285.676,6228.456,7036.169,5526.18,6242.821,0.751,0.453,0.546,5453.683,0.857,0.7512150432998412
1156,LUX,2018,Luxembourg,False,EUR,3183.312,3759.347,3959.256,4675.701,3596.301,4247.068,0.804,0.467,0.532,3571.283,0.891,0.8040178360421251
1157,LUX,2019,Luxembourg,False,EUR,5363.567,6004.376,6916.779,7743.157,6190.946,6930.606,0.775,0.467,0.532,6140.173,0.873,0.7754428846012034
1158,LUX,2020,Luxembourg,False,EUR,5532.861,6319.612,6982.256,7975.105,6305.456,7202.067,0.792,0.466,0.533,6257.558,0.884,0.7924174039087887
1159,LUX,2021,Luxembourg,False,EUR,5728.68,6775.54,7404.023,8757.037,6645.866,7860.333,0.773,0.452,0.547,6566.351,0.872,0.7737251766779105
1160,LUX,2022,Luxembourg,False,EUR,6330.64,6666.472,7622.175,8026.521,7043.999,7417.673,0.83,0.447,0.552,6976.407,0.907,0.8305556043521222
1161,LUX,2023,Luxembourg,False,EUR,6484.001,7010.946,8402.144,9084.975,7522.332,8133.662,0.771,0.458,0.541,7443.072,0.871,0.7717077922613986
1162,LVA,1992,Latvia,False,LVL,18.69,25.378,22.97,31.189,21.5,29.193,0.813,0.343,0.656,20.83,0.897,0.813684311776588
1163,LVA,1994,Latvia,False,LVL,53.65,95.846,69.72,124.556,61.37,109.638,0.769,0.519,0.48,61.685,0.869,0.7695012685057324
1164,LVA,1995,Latvia,False,LVL,72.64,137.684,92.82,175.934,82.35,156.089,0.782,0.518,0.481,82.729,0.878,0.7825889253924767
1165,LVA,1996,Latvia,False,LVL,79.07,143.568,100.73,182.896,89.41,162.342,0.784,0.522,0.477,89.9,0.879,0.784970693727583
1166,LVA,1997,Latvia,False,LVL,97.91,168.544,122.83,211.442,109.81,189.029,0.797,0.522,0.477,110.37,0.887,0.7971169398700353
1167,LVA,1998,Latvia,False,LVL,109.26,185.239,137.71,233.473,123.07,208.652,0.793,0.514,0.485,123.485,0.884,0.7934065180984524
1168,LVA,1999,Latvia,False,LVL,118.48,202.472,148.1,253.09,132.61,226.619,0.8,0.522,0.477,133.29,0.888,0.8
1169,LVA,2000,Latvia,False,LVL,126.16,208.013,160.45,264.551,141.75,233.718,0.786,0.545,0.454,143.305,0.88,0.7862869541222676
1170,LVA,2001,Latvia,False,LVL,133.39,212.433,166.41,265.019,149.14,237.516,0.801,0.523,0.476,149.899,0.889,0.8015764907421732
1171,LVA,2002,Latvia,False,EUR,246.4,232.989,312.52,295.511,281.43,266.113,0.788,0.47,0.529,279.46,0.881,0.7884275035447073
1172,LVA,2003,Latvia,False,LVL,161.69,282.934,194.46,340.277,177.21,310.092,0.831,0.526,0.473,178.075,0.907,0.8314814107330205
1173,LVA,2004,Latvia,False,LVL,179.2,331.708,211.71,391.886,194.89,360.752,0.846,0.517,0.482,195.454,0.916,0.846440036132957
1174,LVA,2005,Latvia,False,LVL,204.06,361.349,249.13,441.159,225.64,399.563,0.819,0.521,0.478,226.595,0.9,0.8190901693040378
1175,LVA,2006,Latvia,False,EUR,428.0,537.396,511.0,641.611,465.0,583.854,0.837,0.554,0.445,469.5,0.911,0.837572921910628
1176,LVA,2007,Latvia,False,LVL,484.802,943.578,627.842,1221.978,556.238,1082.614,0.772,0.5,0.499,556.322,0.871,0.7721726577728895
1177,LVA,2008,Latvia,False,LVL,712.323,1481.486,889.678,1850.348,799.756,1663.329,0.8,0.507,0.492,801.0,0.889,0.8006526339910115
1178,LVA,2009,Latvia,False,LVL,857.885,1696.934,1055.789,2088.397,947.843,1874.874,0.812,0.545,0.454,956.837,0.896,0.8125533603045781
1179,LVA,2010,Latvia,False,LVL,765.803,1443.617,911.828,1718.891,833.628,1571.475,0.839,0.535,0.464,838.815,0.912,0.8398537196366727
1180,LVA,2011,Latvia,False,LVL,705.523,1407.574,853.274,1702.349,774.536,1545.261,0.826,0.532,0.467,779.398,0.905,0.8268422045068315
1181,LVA,2012,Latvia,False,LVL,760.45,1390.537,908.766,1661.743,829.881,1517.497,0.836,0.531,0.468,834.608,0.911,0.8367942575957895
1182,LVA,2013,Latvia,False,LVL,760.486,1436.529,957.453,1808.592,852.819,1610.942,0.794,0.531,0.468,858.969,0.885,0.7942803020250007
1183,LVA,2014,Latvia,False,EUR,824.411,1095.23,1030.349,1368.821,922.808,1225.951,0.8,0.522,0.477,927.38,0.888,0.8001265322492861
1184,LVA,2015,Latvia,False,EUR,917.451,1017.924,1111.64,1233.379,1012.796,1123.71,0.825,0.509,0.49,1014.545,0.904,0.8253132248887001
1185,LVA,2016,Latvia,False,EUR,945.408,1046.476,1182.274,1308.662,1060.314,1173.664,0.799,0.514,0.485,1063.841,0.888,0.7996533864359171
1186,LVA,2017,Latvia,False,EUR,1004.47,1134.731,1224.892,1383.737,1111.082,1255.168,0.82,0.516,0.483,1114.681,0.901,0.8200481738943166
1187,LVA,2018,Latvia,False,EUR,1111.815,1313.003,1397.901,1650.858,1247.526,1473.271,0.795,0.525,0.474,1254.858,0.886,0.7953458141160535
1188,LVA,2019,Latvia,False,EUR,1217.525,1362.988,1546.835,1731.643,1378.653,1543.367,0.787,0.51,0.489,1382.18,0.88,0.7871068112769203
1189,LVA,2020,Latvia,False,EUR,1301.799,1486.909,1635.674,1868.261,1463.113,1671.162,0.795,0.516,0.483,1468.736,0.886,0.7958786272367727
1190,LVA,2021,Latvia,False,EUR,1407.712,1664.958,1750.738,2070.668,1573.225,1860.716,0.804,0.517,0.482,1579.225,0.891,0.8040680591963559
1191,LVA,2022,Latvia,False,EUR,1433.242,1509.274,1820.282,1916.845,1619.13,1705.023,0.787,0.519,0.48,1626.762,0.881,0.7873740443280494
1192,LVA,2023,Latvia,False,EUR,1599.777,1729.789,2062.13,2229.716,1815.548,1963.095,0.775,0.533,0.466,1830.953,0.873,0.7757889345548941
1193,MAC,1994,"Macao, China",False,MOP,3529.0,443.326,5109.0,641.811,4476.0,562.292,0.69,0.4,0.599,4319.0,0.817,0.6907422901757683
1194,MAC,1995,"Macao, China",False,MOP,3806.0,477.675,5591.0,701.703,4832.0,606.444,0.68,0.425,0.574,4698.5,0.81,0.6807367219464646
1195,MAC,1996,"Macao, China",False,MOP,3924.0,492.569,5716.0,717.514,4914.0,616.841,0.686,0.447,0.552,4820.0,0.814,0.6864939220698133
1196,MAC,1997,"Macao, China",False,MOP,4032.0,505.561,6094.0,764.11,5221.0,654.647,0.661,0.423,0.576,5063.0,0.796,0.661633796181178
1197,MAC,2009,"Macao, China",False,MOP,7100.0,889.247,10000.0,1252.461,8500.0,1064.592,0.709,0.517,0.482,8550.0,0.83,0.709999752487303
1198,MAC,2010,"Macao, China",False,MOP,7500.0,937.24,10000.0,1249.654,8900.0,1112.192,0.749,0.44,0.56,8750.0,0.857,0.7499995998892494
1199,MAC,2011,"Macao, China",False,MOP,8300.0,1035.144,11000.0,1371.878,10000.0,1247.161,0.754,0.37,0.629,9650.0,0.86,0.754545229240501
1200,MAC,2012,"Macao, China",False,MOP,10000.0,1251.586,12000.0,1501.903,11000.0,1376.744,0.833,0.5,0.5,11000.0,0.909,0.8333334443036601
1201,MAC,2013,"Macao, China",False,MOP,11000.0,1376.849,13000.0,1627.185,12000.0,1502.017,0.846,0.5,0.5,12000.0,0.916,0.8461539407012725
1202,MAC,2014,"Macao, China",False,MOP,12000.0,1502.417,15000.0,1878.022,13000.0,1627.619,0.799,0.666,0.333,13500.0,0.888,0.7999996805149248
1203,MAC,2015,"Macao, China",False,MOP,13500.0,1690.678,15000.0,1878.532,15000.0,1878.532,0.899,-0.0,1.0,14250.0,0.947,0.8999995741355485
1204,MAC,2016,"Macao, China",False,MOP,13500.0,1688.542,15000.0,1876.158,15000.0,1876.158,0.899,-0.0,1.0,14250.0,0.947,0.89999989339917
1205,MAC,2017,"Macao, China",False,MOP,15000.0,1868.926,16000.0,1993.521,15000.0,1868.926,0.937,1.0,0.0,15500.0,0.967,0.9375000313515633
1206,MAC,2018,"Macao, China",False,MOP,15000.0,1858.159,17000.0,2105.913,15800.0,1957.261,0.882,0.6,0.4,16000.0,0.937,0.8823531646369057
1207,MDA,2007,Republic of Moldova,False,MDL,1199.308,98.79,1538.594,126.738,1359.036,111.948,0.779,0.529,0.47,1368.951,0.876,0.7794820811437769
1208,MDA,2008,Republic of Moldova,False,MDL,1463.505,140.829,1880.097,180.917,1660.551,159.791,0.778,0.527,0.472,1671.801,0.875,0.7784177274661862
1209,MDA,2009,Republic of Moldova,False,MDL,1604.111,144.39,1959.052,176.339,1769.551,159.282,0.818,0.533,0.466,1781.581,0.9,0.8188205672029443
1210,MDA,2010,Republic of Moldova,False,MDL,1745.003,141.076,2033.29,164.382,1876.597,151.714,0.858,0.543,0.456,1889.146,0.923,0.8582204864279543
1211,MDA,2011,Republic of Moldova,False,MDL,1879.084,160.077,2159.155,183.936,2007.839,171.046,0.87,0.54,0.459,2019.119,0.93,0.8702864039665971
1212,MDA,2012,Republic of Moldova,False,MDL,2057.02,169.841,2377.034,196.264,2201.769,181.793,0.865,0.547,0.452,2217.027,0.927,0.8653701137243712
1213,MDA,2013,Republic of Moldova,False,MDL,2167.762,172.226,2532.414,201.197,2335.221,185.53,0.856,0.54,0.459,2350.088,0.922,0.8560067993061526
1214,MDA,2014,Republic of Moldova,False,MDL,2194.674,156.364,2625.532,187.062,2389.648,170.256,0.835,0.547,0.452,2410.103,0.91,0.835893981674525
1215,MDA,2015,Republic of Moldova,False,MDL,2431.278,129.196,2889.909,153.568,2636.726,140.114,0.841,0.552,0.447,2660.593,0.913,0.8412950614711397
1216,MDA,2016,Republic of Moldova,False,MDL,2630.146,132.01,3039.857,152.574,2815.201,141.298,0.865,0.548,0.451,2835.001,0.927,0.8652195000458792
1217,MDA,2017,Republic of Moldova,False,MDL,2774.766,149.995,3198.661,172.91,2969.106,160.501,0.867,0.541,0.458,2986.713,0.929,0.8674744086518998
1218,MDA,2018,Republic of Moldova,False,MDL,3102.778,184.667,3743.914,222.825,3396.982,202.177,0.828,0.541,0.458,3423.346,0.906,0.828753506114664
1219,MDA,2019,Republic of Moldova,False,MDL,3862.841,219.811,4447.796,253.097,4134.908,235.293,0.868,0.534,0.465,4155.318,0.929,0.8684852052770282
1220,MDA,2020,Republic of Moldova,False,MDL,4140.923,239.058,4758.774,274.727,4435.534,256.065,0.87,0.523,0.476,4449.848,0.93,0.8701656553596844
1221,MDA,2021,Republic of Moldova,False,MDL,4669.623,264.112,5233.074,295.98,4936.973,279.233,0.892,0.525,0.474,4951.348,0.943,0.89233056287587
1222,MDA,2022,Republic of Moldova,False,MDL,5153.377,272.706,5817.304,307.84,5460.064,288.935,0.885,0.538,0.461,5485.34,0.939,0.8858692827442829
1223,MDA,2023,Republic of Moldova,False,MDL,6010.117,330.882,6620.26,364.473,6284.122,345.967,0.907,0.55,0.449,6315.188,0.951,0.9078367944950655
1224,MDG,2005,Madagascar,False,MGA,255773.1,127.693,398351.34,198.875,338727.24,169.108,0.642,0.418,0.581,327062.22,0.782,0.6420766813324953
1225,MDG,2012,Madagascar,True,MGA,116293.083,52.982,167640.082,76.375,148474.229,67.643,0.693,0.373,0.626,141966.582,0.819,0.693708674304419
1226,MDG,2015,Madagascar,False,MGA,192285.158,65.548,219208.96,74.726,209429.056,71.392,0.877,0.363,0.636,205747.059,0.934,0.877177956802184
1227,MDV,2016,Maldives,True,MVR,9220.362,599.956,11659.523,758.668,10765.814,700.516,0.79,0.366,0.633,10439.942,0.883,0.7908017736348443
1228,MDV,2019,Maldives,False,MVR,9804.345,637.389,12682.154,824.478,11551.156,750.951,0.773,0.393,0.606,11243.249,0.872,0.7730818772605212
1229,MEX,1991,Mexico,False,MXN,654.4,216.801,898.8,297.771,809.7,268.252,0.728,0.364,0.635,776.599,0.842,0.728079631663258
1230,MEX,1993,Mexico,False,MXN,866.4,278.083,1139.8,365.834,1043.5,334.926,0.76,0.352,0.647,1003.099,0.863,0.7601343778872386
1231,MEX,1995,Mexico,False,MXN,1076.8,167.741,1370.9,213.555,1274.1,198.476,0.785,0.329,0.67,1223.85,0.879,0.7854697853012105
1232,MEX,1996,Mexico,False,MXN,1316.7,173.263,1497.1,197.001,1437.6,189.172,0.879,0.329,0.67,1406.9,0.935,0.8795031497302044
1233,MEX,1997,Mexico,False,MXN,1531.6,193.421,1851.6,233.833,1745.0,220.371,0.827,0.333,0.666,1691.6,0.905,0.8271758049548181
1234,MEX,1998,Mexico,False,MXN,1820.0,199.211,2163.8,236.842,2048.5,224.222,0.841,0.335,0.664,1991.9,0.913,0.8411134849393267
1235,MEX,1999,Mexico,False,MXN,2091.666,218.784,2533.222,264.97,2384.862,249.452,0.825,0.335,0.664,2312.444,0.904,0.8256934747329885
1236,MEX,2000,Mexico,False,MXN,2563.661,271.127,3134.851,331.535,2938.493,310.769,0.817,0.343,0.656,2849.256,0.899,0.8177929931983048
1237,MEX,2001,Mexico,False,MXN,2894.592,309.836,3543.762,379.323,3320.05,355.377,0.816,0.344,0.655,3219.177,0.899,0.8168131117807252
1238,MEX,2002,Mexico,True,MXN,3181.091,329.443,3867.204,400.499,3632.084,376.15,0.822,0.342,0.657,3524.147,0.902,0.8225813297910856
1239,MEX,2003,Mexico,False,MXN,3418.338,316.835,4088.679,378.967,3859.539,357.728,0.836,0.341,0.658,3753.508,0.91,0.8360490491256495
1240,MEX,2004,Mexico,False,MXN,3544.441,314.057,4263.338,377.756,4013.575,355.625,0.831,0.347,0.652,3903.889,0.907,0.8313752792808057
1241,MEX,2005,Mexico,True,MXN,3773.775,346.285,4499.455,412.874,4233.036,388.427,0.838,0.367,0.632,4136.615,0.912,0.8387183499082045
1242,MEX,2006,Mexico,False,MXN,4048.423,371.441,4784.467,438.973,4512.283,414.0,0.846,0.369,0.63,4416.445,0.916,0.8461591031794665
1243,MEX,2007,Mexico,True,MXN,4195.474,383.913,5039.519,461.148,4726.691,432.523,0.832,0.37,0.629,4617.496,0.908,0.8325158083738843
1244,MEX,2008,Mexico,False,MXN,4292.359,385.666,5171.872,464.69,4849.117,435.691,0.829,0.366,0.633,4732.115,0.907,0.8299425423400547
1245,MEX,2009,Mexico,False,MXN,4409.291,326.288,5123.432,379.135,4859.461,359.601,0.86,0.369,0.63,4766.361,0.925,0.8606116554789192
1246,MEX,2010,Mexico,False,MXN,4444.104,351.702,5194.036,411.05,4918.187,389.22,0.855,0.367,0.632,4819.07,0.922,0.8556185378907675
1247,MEX,2011,Mexico,False,MXN,4551.406,366.36,5266.743,423.94,5003.336,402.737,0.864,0.368,0.631,4909.074,0.927,0.8641788932396094
1248,MEX,2012,Mexico,False,MXN,4679.074,355.297,5436.319,412.798,5154.991,391.435,0.86,0.371,0.628,5057.696,0.925,0.8607042669780377
1249,MEX,2013,Mexico,False,MXN,4831.1,378.257,5604.205,438.789,5315.2,416.161,0.862,0.373,0.626,5217.652,0.925,0.8620475900717658
1250,MEX,2014,Mexico,False,MXN,4857.145,365.406,5642.258,424.471,5353.102,402.717,0.86,0.368,0.631,5249.701,0.925,0.8608503289977407
1251,MEX,2015,Mexico,False,MXN,5015.797,316.489,5861.225,369.834,5548.15,350.079,0.855,0.37,0.629,5438.511,0.922,0.8557596110687496
1252,MEX,2016,Mexico,False,MXN,5229.588,280.196,6130.542,328.468,5796.809,310.587,0.853,0.37,0.629,5680.065,0.92,0.8530389566106896
1253,MEX,2017,Mexico,False,MXN,5429.877,286.893,6366.233,336.366,6016.1,317.866,0.852,0.373,0.626,5898.055,0.92,0.8529191416492748
1254,MEX,2018,Mexico,False,MXN,5689.689,295.655,6701.921,348.254,6320.605,328.44,0.848,0.376,0.623,6195.805,0.918,0.8489636874235471
1255,MEX,2019,Mexico,False,MXN,5945.536,308.64,7038.78,365.392,6621.173,343.714,0.844,0.381,0.618,6492.157,0.915,0.8446818759031396
1256,MEX,2020,Mexico,True,MXN,6531.387,303.989,7382.123,343.585,7048.628,328.063,0.884,0.392,0.607,6956.754,0.938,0.8847563193969469
1257,MEX,2021,Mexico,False,MXN,6842.96,337.55,7912.056,390.287,7499.104,369.917,0.864,0.386,0.613,7377.508,0.927,0.8648763602169686
1258,MEX,2022,Mexico,False,MXN,7322.495,363.808,8540.64,424.33,8060.331,400.467,0.857,0.394,0.605,7931.567,0.923,0.857370442815733
1259,MEX,2023,Mexico,False,MXN,7985.893,449.689,9557.041,538.161,8921.288,502.361,0.835,0.404,0.595,8771.467,0.91,0.8356031001874905
1260,MHL,2019,Marshall Islands,False,USD,872.328,872.328,766.335,766.335,798.347,798.347,1.138,0.302,0.697,819.331,1.064,1.1383115739200218
1261,MKD,2014,North Macedonia,False,MKD,28760.0,619.332,31766.0,684.065,30416.0,654.993,0.905,0.449,0.55,30263.0,0.95,0.9053701037182138
1262,MLI,2013,Mali,True,XOF,53389.796,108.098,87224.312,176.603,77081.377,156.067,0.612,0.299,0.7,70307.054,0.759,0.6120960572583705
1263,MLI,2014,Mali,True,XOF,46948.418,95.084,81795.085,165.659,72802.307,147.446,0.573,0.258,0.741,64371.751,0.729,0.5739742483052536
1264,MLI,2015,Mali,False,XOF,45550.632,77.046,71338.636,120.665,64630.832,109.319,0.638,0.26,0.739,58444.634,0.779,0.6385115816516803
1265,MLI,2016,Mali,False,XOF,49174.695,82.981,76606.821,129.27,70076.466,118.251,0.641,0.238,0.761,62890.758,0.781,0.6419200123771949
1266,MLI,2017,Mali,False,XOF,42860.198,73.813,80043.366,137.85,69595.744,119.857,0.535,0.28,0.719,61451.781,0.697,0.5354588320638376
1267,MLI,2018,Mali,False,XOF,35629.446,64.146,92591.086,166.697,73226.196,131.833,0.384,0.339,0.66,64110.266,0.555,0.38480596531431277
1268,MLI,2019,Mali,False,XOF,59611.313,101.741,112442.023,191.91,97658.209,166.678,0.53,0.279,0.72,86026.668,0.692,0.530149549267886
1269,MLI,2020,Mali,False,XOF,61707.624,107.208,86919.141,151.01,81011.207,140.746,0.709,0.234,0.765,74313.382,0.83,0.7099397390901265
1270,MLI,2022,Mali,False,XOF,65033.383,104.26,100274.837,160.759,92314.674,147.997,0.648,0.225,0.774,82654.11,0.786,0.6485484482983846
1271,MLT,2008,Malta,True,EUR,1037.634,1526.105,1247.899,1835.354,1172.766,1724.851,0.831,0.357,0.642,1142.766,0.908,0.8315044400153867
1272,MLT,2009,Malta,False,EUR,1347.046,1878.836,1695.08,2364.268,1569.428,2189.01,0.794,0.361,0.638,1521.063,0.885,0.794679790954325
1273,MLT,2010,Malta,False,EUR,1429.846,1895.571,1697.153,2249.944,1595.928,2115.748,0.842,0.378,0.621,1563.499,0.914,0.842496968813446
1274,MLT,2011,Malta,False,EUR,1473.645,2051.246,1780.659,2478.598,1661.787,2313.133,0.827,0.387,0.612,1627.152,0.905,0.8275831740362899
1275,MLT,2012,Malta,False,EUR,1447.106,1859.225,1802.975,2316.442,1664.365,2138.357,0.802,0.389,0.61,1625.04,0.89,0.8026210023821014
1276,MLT,2013,Malta,False,EUR,1484.019,1970.952,1921.404,2551.851,1745.733,2318.54,0.772,0.401,0.598,1702.711,0.871,0.772361709206376
1277,MLT,2014,Malta,False,EUR,1563.148,2076.643,2078.315,2761.043,1867.239,2480.628,0.752,0.409,0.59,1820.731,0.858,0.7521226579955473
1278,MLT,2015,Malta,False,EUR,1687.734,1872.563,2139.419,2373.713,1951.813,2165.561,0.788,0.415,0.584,1913.576,0.881,0.7888750661937648
1279,MLT,2016,Malta,False,EUR,1725.517,1909.98,2124.568,2351.691,1955.805,2164.886,0.812,0.422,0.577,1925.042,0.896,0.812173027834014
